"Final_EA_code","interview__id","Class_id","s3q53","s3q54","s3q55a","s3q55b","s3q56","s3q57","s3q58","s3q59","s3q60","s3q61","s3q62","s3q63","s3q64","s3q65","s3q66"
"204301010302","5f9c806271044865a1c49ca22b9b1289",6,1,2,28,28,1,3,1,,,,1,61,1,1,1
"204301010302","5f9c806271044865a1c49ca22b9b1289",2,2,2,93,83,1,3,1,,,,1,127,1,2,1
"302303070505","5fd0f31f330a49a79109ca76f86e31f4",3,2,1,68,97,2,4,1,,,,1,112,1,2,1
"302303070505","5fd0f31f330a49a79109ca76f86e31f4",2,2,1,69,73,1,4,1,,,,1,119,1,3,1
"302303070505","5fd0f31f330a49a79109ca76f86e31f4",0,2,2,38,57,2,1,1,,,,1,48,1,2,1
"302303070505","5fd0f31f330a49a79109ca76f86e31f4",5,1,1,70,59,1,4,1,,,,1,78,1,2,2
"302303070505","5fd0f31f330a49a79109ca76f86e31f4",6,1,1,27,35,1,4,1,,,,1,57,2,1,1
"302303070505","5fd0f31f330a49a79109ca76f86e31f4",4,1,2,64,94,1,4,1,,,,1,93,1,2,1
"302303070505","5fd0f31f330a49a79109ca76f86e31f4",1,2,2,44,75,2,4,1,,,,1,79,1,3,1
"110203060109","608bfd2bd5f84124be9fc9833b1caaac",6,1,2,13,17,1,3,1,,,,1,28,1,1,1
"110203060109","608bfd2bd5f84124be9fc9833b1caaac",2,2,2,65,60,1,4,1,,,,1,111,5,4,1
"110203060109","608bfd2bd5f84124be9fc9833b1caaac",5,1,2,26,38,1,3,1,,,,1,63,1,2,1
"110203060109","608bfd2bd5f84124be9fc9833b1caaac",3,1,2,60,68,1,4,1,,,,1,109,1,3,1
"110203060109","608bfd2bd5f84124be9fc9833b1caaac",0,2,2,145,135,2,4,1,,,,1,252,5,3,1
"110203060109","608bfd2bd5f84124be9fc9833b1caaac",1,2,2,73,74,1,4,1,,,,1,147,5,4,1
"110203060109","608bfd2bd5f84124be9fc9833b1caaac",4,1,2,34,36,1,4,1,,,,1,70,1,3,1
"405104020509","61dc08d3c51a46b88c52bb99d71911c2",3,1,2,29,32,1,2,1,,,,1,16,1,3,1
"405104020509","61dc08d3c51a46b88c52bb99d71911c2",5,1,2,12,19,1,4,1,,,,1,11,1,3,1
"405104020509","61dc08d3c51a46b88c52bb99d71911c2",0,2,2,30,39,1,1,1,,,,1,40,1,3,1
"405104020509","61dc08d3c51a46b88c52bb99d71911c2",6,1,2,7,13,1,4,1,,,,1,9,1,3,1
"405104020509","61dc08d3c51a46b88c52bb99d71911c2",1,2,2,25,33,1,1,1,,,,1,17,1,3,1
"405104020509","61dc08d3c51a46b88c52bb99d71911c2",2,1,2,19,28,1,1,1,,,,2,12,1,3,1
"405104020509","61dc08d3c51a46b88c52bb99d71911c2",4,1,2,19,22,1,2,1,,,,1,16,1,2,1
"212105040709","61e4b68c15e0457c9f6f2ff9180e9e7c",6,,,,,,,,,,,,,,,
"212105040709","61e4b68c15e0457c9f6f2ff9180e9e7c",2,,,,,,,,,,,,,,,
"212105040709","61e4b68c15e0457c9f6f2ff9180e9e7c",3,,,,,,,,,,,,,,,
"212105040709","61e4b68c15e0457c9f6f2ff9180e9e7c",1,,,,,,,,,,,,,,,
"212105040709","61e4b68c15e0457c9f6f2ff9180e9e7c",5,,,,,,,,,,,,,,,
"212105040709","61e4b68c15e0457c9f6f2ff9180e9e7c",4,,,,,,,,,,,,,,,
"212105040709","61e4b68c15e0457c9f6f2ff9180e9e7c",0,,,,,,,,,,,,,,,
"115206030602","62af21468f5b4edb904b87aa88566ce0",4,2,2,86,85,1,3,1,,,,1,135,1,1,1
"115206030602","62af21468f5b4edb904b87aa88566ce0",3,2,1,80,82,2,2,1,,,,1,125,2,2,1
"115206030602","62af21468f5b4edb904b87aa88566ce0",0,2,1,78,59,2,1,1,,,,1,120,1,3,1
"115206030602","62af21468f5b4edb904b87aa88566ce0",2,2,2,67,67,2,2,1,,,,1,110,1,2,1
"115206030602","62af21468f5b4edb904b87aa88566ce0",6,1,1,42,49,1,4,2,1,96,,1,80,1,1,1
"115206030602","62af21468f5b4edb904b87aa88566ce0",5,1,2,80,92,1,4,1,,,,1,136,1,1,1
"115206030602","62af21468f5b4edb904b87aa88566ce0",1,2,1,54,47,2,1,1,,,,1,96,2,2,1
"211107030208","62f01c4bc6cf48c78a15d668e8e295ed",3,2,1,78,51,2,5,1,,,,1,92,3,2,1
"211107030208","62f01c4bc6cf48c78a15d668e8e295ed",5,1,2,40,41,2,5,1,,,,1,70,1,1,1
"211107030208","62f01c4bc6cf48c78a15d668e8e295ed",6,2,2,19,13,1,4,1,,,,1,30,1,1,1
"211107030208","62f01c4bc6cf48c78a15d668e8e295ed",2,2,1,60,44,2,2,1,,,,1,85,5,2,1
"211107030208","62f01c4bc6cf48c78a15d668e8e295ed",1,2,2,61,54,2,5,1,,,,1,81,5,2,1
"211107030208","62f01c4bc6cf48c78a15d668e8e295ed",4,1,2,67,63,2,5,1,,,,1,106,1,2,1
"211107030208","62f01c4bc6cf48c78a15d668e8e295ed",0,2,2,96,85,2,5,1,,,,1,111,5,2,1
"417109040205","63ef3bf75fef4be68830b107eef9b96e",3,,,,,,,,,,,,,,,
"417109040205","63ef3bf75fef4be68830b107eef9b96e",2,,,,,,,,,,,,,,,
"417109040205","63ef3bf75fef4be68830b107eef9b96e",6,,,,,,,,,,,,,,,
"417109040205","63ef3bf75fef4be68830b107eef9b96e",0,,,,,,,,,,,,,,,
"417109040205","63ef3bf75fef4be68830b107eef9b96e",4,,,,,,,,,,,,,,,
"417109040205","63ef3bf75fef4be68830b107eef9b96e",1,,,,,,,,,,,,,,,
"417109040205","63ef3bf75fef4be68830b107eef9b96e",5,,,,,,,,,,,,,,,
"226102050810","645e8f52e0284da1af7439cac3420432",3,1,2,50,68,1,3,1,,,,1,11,1,1,1
"226102050810","645e8f52e0284da1af7439cac3420432",2,1,1,61,64,1,2,1,,,,1,18,1,2,1
"226102050810","645e8f52e0284da1af7439cac3420432",1,2,1,91,76,1,2,1,,,,1,21,1,2,1
"226102050810","645e8f52e0284da1af7439cac3420432",0,2,1,79,83,1,3,1,,,,1,16,2,2,1
"226102050810","645e8f52e0284da1af7439cac3420432",6,1,2,16,22,1,2,1,,,,1,4,1,1,1
"226102050810","645e8f52e0284da1af7439cac3420432",5,1,2,39,29,1,2,1,,,,1,5,1,1,1
"226102050810","645e8f52e0284da1af7439cac3420432",4,1,1,37,44,1,2,1,,,,1,14,2,1,1
"412103070506","652892d80eef4dc886ac0f02c5e3747c",5,1,2,17,21,1,3,1,,,,1,35,1,1,2
"412103070506","652892d80eef4dc886ac0f02c5e3747c",1,2,1,24,31,2,5,1,,,,1,48,1,1,2
"412103070506","652892d80eef4dc886ac0f02c5e3747c",4,1,2,23,20,1,4,1,,,,1,41,1,1,2
"412103070506","652892d80eef4dc886ac0f02c5e3747c",6,1,2,13,14,1,3,1,,,,1,25,1,1,2
"412103070506","652892d80eef4dc886ac0f02c5e3747c",2,1,2,22,32,2,5,1,,,,1,52,1,1,2
"412103070506","652892d80eef4dc886ac0f02c5e3747c",3,1,2,28,16,2,4,1,,,,1,44,1,1,2
"412103070506","652892d80eef4dc886ac0f02c5e3747c",0,2,1,32,36,2,5,1,,,,1,62,1,1,2
"423110010602","6576b15a95a04314b4f24e9060ca7bcb",1,2,2,8,16,1,1,1,,,,1,23,3,2,1
"423110010602","6576b15a95a04314b4f24e9060ca7bcb",3,2,2,17,9,1,4,1,,,,1,24,3,2,1
"423110010602","6576b15a95a04314b4f24e9060ca7bcb",5,2,1,12,14,1,4,1,,,,1,15,3,1,1
"423110010602","6576b15a95a04314b4f24e9060ca7bcb",4,1,2,10,14,1,4,1,,,,2,24,3,2,1
"423110010602","6576b15a95a04314b4f24e9060ca7bcb",2,2,2,15,13,1,1,1,,,,1,25,3,2,1
"423110010602","6576b15a95a04314b4f24e9060ca7bcb",0,1,2,45,47,1,1,1,,,,1,63,3,2,1
"423110010602","6576b15a95a04314b4f24e9060ca7bcb",6,1,1,9,9,1,4,1,,,,1,18,4,1,1
"214102020611","6596c2921b4f49fcb7fa17cfa9d0786a",1,2,2,60,49,2,4,1,,,,1,33,2,4,1
"214102020611","6596c2921b4f49fcb7fa17cfa9d0786a",4,1,2,19,26,1,2,1,,,,1,37,2,2,1
"214102020611","6596c2921b4f49fcb7fa17cfa9d0786a",0,1,2,64,49,1,4,1,,,,1,58,2,3,1
"214102020611","6596c2921b4f49fcb7fa17cfa9d0786a",3,1,2,46,37,1,2,1,,,,1,46,2,2,1
"214102020611","6596c2921b4f49fcb7fa17cfa9d0786a",6,1,2,14,14,1,3,1,,,,1,19,4,3,1
"214102020611","6596c2921b4f49fcb7fa17cfa9d0786a",5,2,2,22,31,1,3,1,,,,1,24,2,1,1
"214102020611","6596c2921b4f49fcb7fa17cfa9d0786a",2,2,2,40,61,1,3,1,,,,1,53,2,2,1
"222111021102","65e342045671412cbeb3d4ecbb507b80",0,1,2,82,91,1,4,,,,,,,,,
"222111021102","65e342045671412cbeb3d4ecbb507b80",5,2,1,21,20,1,4,,,,,,,,,
"222111021102","65e342045671412cbeb3d4ecbb507b80",4,2,2,35,26,1,4,,,,,,,,,
"222111021102","65e342045671412cbeb3d4ecbb507b80",2,1,2,34,38,1,4,,,,,,,,,
"222111021102","65e342045671412cbeb3d4ecbb507b80",1,1,2,59,66,1,4,,,,,,,,,
"222111021102","65e342045671412cbeb3d4ecbb507b80",6,1,2,24,18,1,3,,,,,,,,,
"222111021102","65e342045671412cbeb3d4ecbb507b80",3,2,1,36,31,1,4,,,,,,,,,
"108301010115","663e019dae8f42e4aa5daaedc81619c0",6,2,2,12,14,2,2,1,,,,1,26,1,1,1
"108301010115","663e019dae8f42e4aa5daaedc81619c0",1,2,2,15,23,2,1,1,,,,1,22,1,1,1
"108301010115","663e019dae8f42e4aa5daaedc81619c0",5,1,2,16,14,2,2,1,,,,1,20,1,1,1
"108301010115","663e019dae8f42e4aa5daaedc81619c0",3,2,2,6,5,2,2,1,,,,1,11,1,1,1
"108301010115","663e019dae8f42e4aa5daaedc81619c0",0,2,2,18,20,2,1,1,,,,1,25,1,1,1
"108301010115","663e019dae8f42e4aa5daaedc81619c0",4,1,2,16,17,2,2,1,,,,2,28,1,1,1
"108301010115","663e019dae8f42e4aa5daaedc81619c0",2,2,2,16,16,2,1,1,,,,1,32,1,1,1
"320108080103","664e98a3af9c4657a4af8f3dfb526818",3,1,1,102,92,2,3,1,,,,1,26,1,1,1
"320108080103","664e98a3af9c4657a4af8f3dfb526818",0,1,1,155,173,2,1,1,,,,1,52,5,2,2
"320108080103","664e98a3af9c4657a4af8f3dfb526818",1,1,2,108,120,2,1,1,,,,1,36,1,2,1
"320108080103","664e98a3af9c4657a4af8f3dfb526818",4,1,1,76,84,1,4,1,,,,1,28,1,1,1
"320108080103","664e98a3af9c4657a4af8f3dfb526818",5,1,2,36,48,1,4,1,,,,1,29,1,1,1
"320108080103","664e98a3af9c4657a4af8f3dfb526818",2,2,1,82,94,1,1,1,,,,1,25,1,1,1
"320108080103","664e98a3af9c4657a4af8f3dfb526818",6,1,1,19,13,1,1,1,,,,1,30,1,1,1
"104105040311","67ac1b9b59384c0caead6c62332352cd",2,1,2,50,54,2,2,1,,,,1,13,1,2,1
"104105040311","67ac1b9b59384c0caead6c62332352cd",1,2,2,62,76,2,3,1,,,,1,9,1,1,1
"104105040311","67ac1b9b59384c0caead6c62332352cd",6,1,2,14,10,2,1,1,,,,1,10,1,1,1
"104105040311","67ac1b9b59384c0caead6c62332352cd",0,2,2,53,60,2,1,2,1,96,,1,13,1,2,1
"104105040311","67ac1b9b59384c0caead6c62332352cd",4,1,2,49,45,2,3,1,,,,1,11,1,2,1
"104105040311","67ac1b9b59384c0caead6c62332352cd",3,2,1,45,53,2,3,1,,,,1,15,1,2,1
"104105040311","67ac1b9b59384c0caead6c62332352cd",5,1,2,39,46,2,3,1,,,,1,5,1,2,1
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",2,2,2,62,69,2,1,1,,,,1,93,3,3,1
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",6,1,1,45,40,1,1,1,,,,1,45,1,1,1
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",5,1,1,73,80,1,1,1,,,,1,85,1,1,1
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",3,1,2,80,120,2,3,1,,,,1,112,1,1,1
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",4,1,1,92,88,1,1,1,,,,1,97,1,1,1
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",1,2,1,66,72,2,1,1,,,,1,95,1,1,1
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",0,2,2,118,118,2,1,1,,,,1,97,3,4,1
"215120020808","68984e8f107b4fcfbc983a0691df01bd",0,2,2,83,50,2,3,1,,,,1,114,1,3,1
"215120020808","68984e8f107b4fcfbc983a0691df01bd",3,2,1,82,80,1,4,1,,,,1,48,1,3,1
"215120020808","68984e8f107b4fcfbc983a0691df01bd",1,2,1,73,50,2,4,2,2,,1,1,100,1,2,1
"215120020808","68984e8f107b4fcfbc983a0691df01bd",4,1,2,44,41,1,4,1,,,,1,71,1,3,1
"215120020808","68984e8f107b4fcfbc983a0691df01bd",6,1,1,32,31,1,3,1,,,,1,34,1,2,1
"215120020808","68984e8f107b4fcfbc983a0691df01bd",2,2,2,102,76,2,4,1,,,,1,133,1,2,1
"215120020808","68984e8f107b4fcfbc983a0691df01bd",5,1,2,41,65,1,4,2,1,13,,1,84,1,2,1
"112104021001","68b87f690c5e4d41b26440d4af920eff",4,,,,,,,,,,,,,,,
"112104021001","68b87f690c5e4d41b26440d4af920eff",1,,,,,,,,,,,,,,,
"112104021001","68b87f690c5e4d41b26440d4af920eff",2,,,,,,,,,,,,,,,
"112104021001","68b87f690c5e4d41b26440d4af920eff",5,,,,,,,,,,,,,,,
"112104021001","68b87f690c5e4d41b26440d4af920eff",3,,,,,,,,,,,,,,,
"112104021001","68b87f690c5e4d41b26440d4af920eff",0,,,,,,,,,,,,,,,
"112104021001","68b87f690c5e4d41b26440d4af920eff",6,,,,,,,,,,,,,,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",5,,,,,,,,,,,,,,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",3,,,,,,,,,,,,,,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",6,,,,,,,,,,,,,,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",1,,,,,,,,,,,,,,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",0,,,,,,,,,,,,,,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",2,,,,,,,,,,,,,,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",4,,,,,,,,,,,,,,,
"406210060603","6aac54099d5446c99029c48d21edbab1",5,1,2,50,61,1,3,1,,,,1,48,1,1,1
"406210060603","6aac54099d5446c99029c48d21edbab1",6,1,1,27,33,1,3,1,,,,1,61,1,1,1
"406210060603","6aac54099d5446c99029c48d21edbab1",1,1,1,54,53,1,1,1,,,,1,67,1,1,1
"406210060603","6aac54099d5446c99029c48d21edbab1",4,1,2,56,71,1,3,1,,,,1,43,1,1,1
"406210060603","6aac54099d5446c99029c48d21edbab1",3,1,2,36,73,1,1,1,,,,1,23,1,1,1
"406210060603","6aac54099d5446c99029c48d21edbab1",2,1,2,61,55,1,1,1,,,,1,22,1,1,1
"406210060603","6aac54099d5446c99029c48d21edbab1",0,2,2,91,81,1,1,1,,,,1,52,1,1,1
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",0,2,2,21,22,2,5,1,,,,1,42,2,2,2
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",4,1,1,16,33,2,4,1,,,,1,49,1,1,1
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",6,1,2,7,10,2,3,1,,,,1,17,1,1,1
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",1,2,2,28,24,2,5,1,,,,1,52,2,2,2
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",3,2,2,20,19,2,5,1,,,,1,38,1,1,1
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",2,1,2,13,32,2,5,1,,,,1,41,1,1,2
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",5,2,1,16,13,2,4,1,,,,1,29,1,1,1
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",6,,,,,,,,,,,,,,,
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",5,,,,,,,,,,,,,,,
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",1,1,3,43,51,2,5,1,,,,1,50,3,1,1
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",4,,,,,,,,,,,,,,,
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",3,1,3,11,9,2,5,1,,,,1,19,1,1,1
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",2,1,3,26,32,2,5,2,1,96,,1,42,1,1,1
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",0,1,3,216,233,2,5,1,,,,1,196,4,3,1
"318102020202","6d561d7e1bb34b0480b61373102428fd",2,1,1,87,88,2,3,1,,,,1,65,2,1,1
"318102020202","6d561d7e1bb34b0480b61373102428fd",3,1,2,62,91,2,2,1,,,,1,60,2,1,1
"318102020202","6d561d7e1bb34b0480b61373102428fd",0,2,1,144,101,1,2,1,,,,1,87,4,1,1
"318102020202","6d561d7e1bb34b0480b61373102428fd",1,2,1,90,123,2,1,1,,,,1,81,3,1,1
"318102020202","6d561d7e1bb34b0480b61373102428fd",4,1,2,70,61,2,3,1,,,,1,50,3,1,1
"318102020202","6d561d7e1bb34b0480b61373102428fd",6,1,1,47,28,2,2,1,,,,1,39,2,1,1
"318102020202","6d561d7e1bb34b0480b61373102428fd",5,1,1,65,35,2,3,1,,,,1,36,4,1,1
"411402020404","6d6546ea45a24ccf8284463ab31b6654",5,1,2,36,42,2,3,1,,,,1,78,2,1,2
"411402020404","6d6546ea45a24ccf8284463ab31b6654",6,1,2,18,16,2,3,1,,,,1,34,1,1,2
"411402020404","6d6546ea45a24ccf8284463ab31b6654",4,1,2,39,45,2,4,1,,,,1,83,2,1,2
"411402020404","6d6546ea45a24ccf8284463ab31b6654",2,2,2,36,44,2,5,1,,,,1,75,2,1,1
"411402020404","6d6546ea45a24ccf8284463ab31b6654",3,2,2,51,60,2,4,1,,,,1,103,3,2,2
"411402020404","6d6546ea45a24ccf8284463ab31b6654",0,2,2,39,32,2,5,1,,,,1,69,2,2,2
"411402020404","6d6546ea45a24ccf8284463ab31b6654",1,1,2,50,36,2,2,1,,,,1,84,2,2,2
"223120020410","6e7a08685b68404b86a3cfd6815d3824",2,2,2,88,111,2,1,1,,,,1,200,1,2,1
"223120020410","6e7a08685b68404b86a3cfd6815d3824",3,2,1,115,109,1,2,1,,,,1,171,1,2,1
"223120020410","6e7a08685b68404b86a3cfd6815d3824",5,1,2,60,68,1,3,1,,,,1,138,1,2,1
"223120020410","6e7a08685b68404b86a3cfd6815d3824",0,2,2,68,52,2,1,1,,,,1,113,1,2,1
"223120020410","6e7a08685b68404b86a3cfd6815d3824",6,1,1,51,69,1,3,1,,,,1,98,1,2,1
"223120020410","6e7a08685b68404b86a3cfd6815d3824",4,1,2,101,94,1,3,1,,,,1,167,1,1,1
"223120020410","6e7a08685b68404b86a3cfd6815d3824",1,2,2,91,69,2,1,1,,,,1,139,1,2,1
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",6,1,1,135,134,1,3,1,,,,1,180,3,3,1
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",0,2,1,119,110,1,3,1,,,,1,135,1,2,1
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",4,1,2,156,181,1,3,1,,,,1,251,3,3,1
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",1,2,1,118,110,1,2,1,,,,1,137,1,2,1
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",3,2,1,166,162,1,3,1,,,,1,230,3,4,1
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",2,2,2,129,145,2,3,1,,,,1,174,3,4,1
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",5,1,2,135,157,1,3,1,,,,1,257,3,3,1
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",4,1,2,40,34,1,4,1,,,,1,38,1,2,1
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",2,2,2,46,53,1,1,1,,,,1,53,1,2,1
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",1,2,1,55,53,1,1,1,,,,1,76,1,2,1
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",5,1,2,30,28,1,3,1,,,,1,47,1,2,1
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",0,2,2,70,62,1,1,1,,,,1,132,1,2,1
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",6,1,2,21,8,1,4,1,,,,1,25,1,1,1
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",3,1,2,46,51,1,1,1,,,,1,57,1,2,1
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",0,,,,,,,,,,,,,,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",2,,,,,,,,,,,,,,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",6,,,,,,,,,,,,,,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",4,,,,,,,,,,,,,,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",5,,,,,,,,,,,,,,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",1,,,,,,,,,,,,,,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",3,,,,,,,,,,,,,,,
"113113020418","73b6584e55df47ef8692caed8625a956",3,,,,,,,,,,,,,,,
"113113020418","73b6584e55df47ef8692caed8625a956",0,,,,,,,,,,,,,,,
"113113020418","73b6584e55df47ef8692caed8625a956",5,,,,,,,,,,,,,,,
"113113020418","73b6584e55df47ef8692caed8625a956",2,,,,,,,,,,,,,,,
"113113020418","73b6584e55df47ef8692caed8625a956",1,,,,,,,,,,,,,,,
"113113020418","73b6584e55df47ef8692caed8625a956",4,,,,,,,,,,,,,,,
"113113020418","73b6584e55df47ef8692caed8625a956",6,,,,,,,,,,,,,,,
"111202061528","73edb914e5ec4a6c937147490826972f",2,2,2,33,30,2,2,1,,,,1,49,2,2,1
"111202061528","73edb914e5ec4a6c937147490826972f",5,1,1,31,38,2,4,1,,,,1,56,1,2,1
"111202061528","73edb914e5ec4a6c937147490826972f",0,2,2,98,96,2,2,1,,,,1,186,2,2,1
"111202061528","73edb914e5ec4a6c937147490826972f",6,1,1,23,33,2,4,1,,,,1,49,1,2,1
"111202061528","73edb914e5ec4a6c937147490826972f",1,1,2,25,34,2,2,1,,,,1,54,2,2,1
"111202061528","73edb914e5ec4a6c937147490826972f",3,2,2,29,33,2,3,1,,,,1,50,1,2,1
"111202061528","73edb914e5ec4a6c937147490826972f",4,2,2,34,39,2,4,1,,,,1,69,2,2,1
"102103120844","74879a9428874965ae87feacedc0f2b4",4,2,2,,,1,1,1,,,,2,69,1,1,1
"102103120844","74879a9428874965ae87feacedc0f2b4",5,2,1,,,1,1,1,,,,1,47,1,1,1
"102103120844","74879a9428874965ae87feacedc0f2b4",6,1,1,,,1,1,1,,,,1,87,1,1,1
"102103120844","74879a9428874965ae87feacedc0f2b4",3,2,1,,,1,1,1,,,,1,56,1,1,1
"102103120844","74879a9428874965ae87feacedc0f2b4",0,2,1,,,1,2,1,,,,1,52,1,2,1
"102103120844","74879a9428874965ae87feacedc0f2b4",1,2,2,,,1,1,1,,,,1,91,1,2,1
"102103120844","74879a9428874965ae87feacedc0f2b4",2,2,2,,,2,1,1,,,,2,98,1,1,1
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",1,2,2,68,62,2,3,,,,,,,,,
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",2,1,2,64,98,2,3,,,,,,,,,
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",4,1,2,67,55,2,2,,,,,,,,,
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",5,1,2,47,39,1,2,,,,,,,,,
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",0,2,2,119,97,2,3,,,,,,,,,
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",6,1,2,30,23,1,3,,,,,,,,,
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",3,2,2,65,66,1,2,,,,,,,,,
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",4,1,2,52,57,1,3,1,,,,1,107,1,2,1
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",3,1,2,51,60,1,2,1,,,,1,108,1,2,1
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",2,1,2,55,58,2,3,1,,,,1,112,2,2,1
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",6,1,1,18,10,1,2,1,,,,1,28,1,2,1
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",5,1,2,57,55,1,2,1,,,,1,105,1,2,1
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",1,1,2,57,62,2,3,1,,,,1,120,3,2,1
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",0,2,2,60,62,2,3,1,,,,1,129,3,2,1
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",1,1,2,38,55,2,3,1,,,,1,72,3,2,2
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",4,2,1,22,26,1,4,1,,,,1,43,2,1,2
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",2,1,2,45,40,2,4,1,,,,1,73,3,2,2
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",6,1,2,16,15,1,2,1,,,,1,28,1,1,2
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",3,1,2,38,43,1,3,1,,,,1,79,2,1,2
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",0,2,1,87,60,2,3,1,,,,1,118,3,2,2
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",5,1,1,20,32,1,4,1,,,,1,51,2,1,2
"106106060103","78b1f1144ce740d7ac6429052767b4a1",5,1,2,7,11,1,3,,,,,,,,,
"106106060103","78b1f1144ce740d7ac6429052767b4a1",6,2,2,7,12,1,3,,,,,,,,,
"106106060103","78b1f1144ce740d7ac6429052767b4a1",2,1,2,7,11,1,2,,,,,,,,,
"106106060103","78b1f1144ce740d7ac6429052767b4a1",3,1,2,11,13,1,3,,,,,,,,,
"106106060103","78b1f1144ce740d7ac6429052767b4a1",0,2,2,14,10,2,1,,,,,,,,,
"106106060103","78b1f1144ce740d7ac6429052767b4a1",4,1,2,10,13,1,3,,,,,,,,,
"106106060103","78b1f1144ce740d7ac6429052767b4a1",1,2,2,15,5,2,1,,,,,,,,,
"315105030209","7934cfadf18a4020840735d003867847",4,2,2,57,50,1,3,1,,,,1,31,1,1,2
"315105030209","7934cfadf18a4020840735d003867847",1,1,2,60,60,1,4,2,1,1,,1,21,1,1,1
"315105030209","7934cfadf18a4020840735d003867847",0,1,2,85,79,2,4,2,2,,13,1,24,3,3,2
"315105030209","7934cfadf18a4020840735d003867847",6,1,2,20,11,1,1,1,,,,1,21,1,1,1
"315105030209","7934cfadf18a4020840735d003867847",5,1,1,50,46,1,3,1,,,,1,27,1,1,1
"315105030209","7934cfadf18a4020840735d003867847",2,1,2,41,40,1,3,2,2,,13,1,28,1,1,2
"315105030209","7934cfadf18a4020840735d003867847",3,1,2,63,50,1,3,2,2,,13,1,34,1,1,1
