"hhid","parcelID","a2aq1owned","s2aq5_1","s2aq03_1a","s2aq4","s2aq5","s2aq6","s2aq7","s2aq8","s2aq9","s2aq10","s2aq11a","s2aq11b","a2bq12a_1","a2bq12b_1","s2aq14","s2aq15a","s2aq15b","a2aq28","a2aq29a","a2aq29b","a2aq18","s2aq20","s2aq21","s2aq22a","s2aq22b","s2aq23","a2aq31","s2aq26__0","s2aq26__1","a2aq32","a2aq33a","a2aq33b","a2aq33c","s2aq24__0","s2aq24__1","s2aq27__0","s2aq27__1","a2aq34","a2aq25","a2aq35","a2aq36","a2aq37","a2aq38","a2aq39"
"21a9703d5a584c8a9db2416f2de76485",1,1,2,1,2,2.25,1,4,2,999,1,2,2,,,,75,100,1,1,,2,2,,,,4,,,,1,1,,,1,,1,2,2,2,2,,1,,8000000
"21b135ceacfe44c6b35bfc0710e0060b",1,1,2,1,4.21,5,1,1,2,999,1,2,2,,,,95,95,1,1,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,20000000
"21b135ceacfe44c6b35bfc0710e0060b",2,1,2,,1.31,1.5,2,1,2,1994,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,1,2,,1,,10000000
"21b9661e2f1d4176a54808373138ff63",1,1,1,3,1.89,2,1,4,2,999,1,1,1,,,,30,58,1,1,,2,2,,,,4,,,,2,,,,1,,1,2,2,2,2,,1,,5000000
"21d47202fc3b40a28314cce1f536c864",1,1,2,1,1.5,2,1,4,2,999,1,1,1,,,,66.6,20,1,1,,2,2,,,,4,,,,2,,,,1,,1,,1,2,2,,1,,10000000
"21d47202fc3b40a28314cce1f536c864",2,1,2,1,,1,3,4,2,999,1,5,1,3,,,,50,2,,,2,2,,,,4,,,,2,,,,1,,1,,1,2,2,,1,,7500000
"21eb4154ed39408eaeb0ca0f264c67f0",2,1,1,1,0.9,1.5,1,3,2,999,1,1,1,,,,100,100,2,,,2,2,,,,3,2015,1,,,,,,1,,1,,2,2,2,,1,,70000000
"21f10611df214254b3541c9eb5c93c13",1,1,1,3,0.78,0.5,1,4,2,999,1,6,1,,,,,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,3,2,2,,1,,1800000
"21f10611df214254b3541c9eb5c93c13",3,1,1,1,0.37,0.5,1,4,2,999,1,5,1,1,,,,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,2000000
"222ddd7beeb6427cac3030800bd3ab80",2,1,1,1,,0.5,3,4,2,999,1,2,2,,,,100,100,2,,,2,1,1,1,,4,,,,2,,,,1,,1,,1,2,2,,1,,3000000
"222ddd7beeb6427cac3030800bd3ab80",3,1,1,1,0.3,0.5,1,4,2,999,1,2,2,,,,100,100,2,,,2,1,1,1,,4,,,,2,,,,1,,1,,1,2,2,,1,,9000000
"223eaf0efc8f4a89a92e0835945ff65d",1,1,2,1,,0.25,1,4,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,1,96,,,1,2,1,2,6,2,2,,1,,3000000
"223eaf0efc8f4a89a92e0835945ff65d",3,1,2,1,,1,3,4,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,6,2,2,,1,,7000000
"223eaf0efc8f4a89a92e0835945ff65d",4,1,2,1,,0.5,1,4,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,1,96,,,1,2,1,2,6,2,2,,1,,5000000
"22468fd5c0654e6fb1c9a07597d232fd",1,1,2,3,0.46,0.5,1,3,2,999,1,1,1,,,,100,100,2,,,2,2,,,,1,9998,2,,,,,,2,,2,,1,2,2,,1,,200000000
"224c1dab76684d34bde4139b30cf9aab",1,1,3,1,,0.75,3,1,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,2,3,2,3,4,2,2,,1,,6000000
"224c1dab76684d34bde4139b30cf9aab",2,1,3,1,1.23,1.5,1,1,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,2,3,2,3,4,2,2,,1,,10000000
"225ce7a298b74c198057f0d963f53a72",1,1,1,1,0.91,1,1,4,2,999,2,1,1,,,,27,30,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,1200000
"226f458fa11e4919a3a22cbece5b1056",1,1,1,1,0.91,1,1,3,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,3,1,3,2,2,2,,1,,2000000
"226f458fa11e4919a3a22cbece5b1056",2,1,1,1,,1,2,3,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,3,1,3,1,2,2,,1,,2000000
"228ea02d49594149a81805983d000ce9",1,1,,1,,0.25,3,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,,2,2,2,,1,,1500000
"228ea02d49594149a81805983d000ce9",2,1,,1,,0.25,3,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,2,2,2,2,,1,,1500000
"22e3ffc6fb744497ae61f2b8f386983f",1,1,1,3,,0.25,3,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,1,2016,1,,,,,,1,,1,,5,2,2,,1,,20000000
"22f1abe41cf647788695382514c0e513",1,1,2,3,,0.75,2,3,1,999,1,1,5,,3,,100,,2,,,2,2,,,,4,,,,1,96,,,1,2,1,2,1,2,2,,1,,4000000
"22f1abe41cf647788695382514c0e513",2,1,2,3,,0.25,3,3,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,96,,,1,2,1,2,1,2,2,,1,,2000000
"22f1abe41cf647788695382514c0e513",3,1,2,3,,0.75,3,3,1,999,2,5,5,3,3,,,,2,,,2,2,,,,4,,,,1,96,,,1,2,1,,1,2,2,,1,,4000000
"22f1abe41cf647788695382514c0e513",4,1,2,3,,0.25,2,3,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,96,,,1,2,1,2,1,2,2,,1,,2000000
"22f1abe41cf647788695382514c0e513",5,1,2,3,0.2,0.25,1,3,1,999,1,2,2,,,,100,100,1,1,,2,2,,,,4,,,,1,96,,,1,2,1,2,1,2,2,,1,,3000000
"22f1abe41cf647788695382514c0e513",6,1,2,3,,0.75,3,1,1,999,1,2,96,,,,100,,2,,,2,2,,,,4,,,,1,96,,,1,2,1,2,1,2,2,,1,,8000000
"23209e24c96541a1af7969ab4c73d35c",2,1,2,1,,1,2,4,2,999,1,5,1,1,,,,100,2,,,2,2,,,,4,,,,2,,,,2,,2,,2,2,2,,1,,5000000
"2322b92bf73247fca54660634e10b4f4",1,1,1,3,0.17,0.5,1,4,2,999,1,5,1,2,,,,53,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,5,2,2,,1,,500000
"2322b92bf73247fca54660634e10b4f4",2,1,1,3,,1,3,4,2,999,1,1,1,,,,50,75,2,,,2,2,,,,4,,,,2,,,,1,,1,2,5,2,2,,1,,2500000
"2342cd7d1e3d4166aab8918e8555d0d0",1,1,2,3,,0.6,1,1,2,999,1,1,1,,,,66,66,1,1,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,5000000
"2342f7a273b3482ca0d6fa0f87a07583",1,1,1,1,,5,1,1,2,999,1,2,2,,,,90,97,1,1,,2,2,,,,4,,,,2,,,,1,2,1,2,1,2,2,,1,,30000000
"2342f7a273b3482ca0d6fa0f87a07583",3,1,1,1,,1,4,1,1,999,1,2,2,,,,100,100,2,,,3,2,,,,4,,,,2,,,,1,2,1,2,1,2,2,,1,,3500000
"236cfc7a73be4fbf961dfe0e1da153f0",1,1,1,3,1.15,1.15,1,1,2,999,2,2,2,,,,99,99,1,1,,2,2,,,,4,,,,2,,,,1,8,1,8,1,2,2,,1,,1000000
"236cfc7a73be4fbf961dfe0e1da153f0",2,1,1,3,,1,1,1,1,999,2,1,1,,,,100,100,2,,,3,2,,,,4,,,,2,,,,1,8,1,8,1,2,2,,1,,4000000
"23825fe7c5d9468fac206ac53bb12e1a",4,1,2,1,0.55,0.5,1,4,2,999,1,5,5,1,3,,,,1,1,,2,2,,,,4,,,,2,,,,2,,2,,2,2,2,,1,,3500000
"23b70f075e54479b95938797c69e4fc0",1,1,1,1,,0.12,1,1,8,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,96,,,1,2,1,2,5,1,2,,1,,8000000
"23b89241ac554c5abfa5981a8a7c6d39",1,1,2,1,,2.5,1,1,1,999,1,1,1,,,,100,100,2,,,2,2,,,,3,9998,,,,,,,2,,2,,2,2,2,,1,,80000000
"2415bfb664dd47aa87a7abb041406378",1,1,2,1,,7,1,1,1,999,1,2,2,,,,90,100,2,,,2,2,,,,4,,,,1,4,,,1,2,1,,6,2,2,,1,,70000000
"2429ea144b6f4c41b194a3e6237278ac",3,1,1,3,,0.52,2,4,2,999,1,3,3,,,100000,,,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,3000000
"2429ea144b6f4c41b194a3e6237278ac",4,1,1,1,,0.75,2,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,3500000
"242b689ce8ac46a8ad1ac1b4d235ba50",2,1,2,1,,1,4,1,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,1,3,,,1,,1,,2,2,2,,1,,5000000
"2451893ed622478f9ad724cc2eaadfb4",1,1,2,3,,0.5,1,4,2,999,2,1,5,,1,,100,,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,1,2,,1,,2000000
"2451893ed622478f9ad724cc2eaadfb4",2,1,2,3,,0.5,2,4,2,999,2,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,3000000
"2451893ed622478f9ad724cc2eaadfb4",3,1,2,3,,0.25,1,4,2,999,2,5,5,3,3,,,,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,800000
"2457c1a0b4fa4876ae3f85c8b2a31dbc",1,1,1,1,0.5,0.5,2,3,96,999,1,1,1,,,,70,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,0
"246c247a85b54d91bc96fbf0eff7e646",2,1,1,1,1.48,1,1,4,2,999,1,1,1,,,,50,50,1,1,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,2,2,1500000
"24986699bf914802aa52cc82ae3f08ed",1,1,2,1,1.12,1,1,1,2,999,1,1,1,,,,92,72,1,1,,2,2,,,,4,,,,2,,,,1,,1,2,6,1,2,,1,,20000000
"249c428c330a48f2a07de4ea7142aed5",2,1,1,1,,0.5,1,4,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,500000
"24a4a03559fd4791a2128a52f24e0435",2,1,1,3,0.58,0.75,1,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,96,,,1,2,1,2,1,2,2,,1,,4000000
"2518fc022fa74be6b43585e877e4accf",1,1,1,1,1.56,1.5,1,1,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,50000000
"25433274635a41ac80e8eeb62a694a1a",1,1,3,3,,0.25,4,4,8,999,1,5,5,3,3,,,,2,,,2,2,,,,4,,,,2,,,,3,,3,,6,2,2,,1,,0
"25433274635a41ac80e8eeb62a694a1a",2,1,3,3,,0.25,4,4,8,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,3,,3,,6,2,1,4,5,96,15000000
"25433274635a41ac80e8eeb62a694a1a",3,1,3,1,,1,6,4,2,999,1,1,1,,,,25,25,1,1,,2,1,2,6,,4,,,,2,,,,3,,3,,2,2,2,,1,,12000000
"254b5177919248e58082e007fa510e11",3,1,1,3,1.9,2.5,1,4,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,5000000
"25723a685ea44c71818d35eca6ec3d87",1,1,1,1,,1.5,1,4,2,999,1,6,1,,,,,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,1,2,2,,1,,4000000
"25bca54a351240c7900a48203fade4b4",1,1,2,3,4.28,4,1,4,2,999,1,1,5,,1,,100,,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,1,2,2,,1,,2000000
"25bca54a351240c7900a48203fade4b4",2,1,2,3,3.8,3,2,4,2,999,1,5,1,1,,,,100,2,,,2,2,,,,4,,,,2,,,,1,,1,2,1,2,2,,1,,2000000
"25d8fe84cc5f4da8ad14c7edb29a9ba6",1,1,1,1,,0.5,1,4,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,3000000
"25db106efa724efdb5c0420e2bd97944",1,1,1,1,,0.8,1,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,6000000
"25db106efa724efdb5c0420e2bd97944",2,1,1,1,,0.5,2,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,5000000
"25ef06fd5b5e476592286c005f1f0ef8",1,1,1,1,,1.5,1,4,2,999,1,1,2,,,,100,65,2,,,2,2,,,,4,,,,1,2,,,1,,1,,6,1,1,1,2,1,5000000
"2628668b68a743a887d2ac87bc06bd7f",1,1,1,1,2.5,2,1,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,3,,,1,,1,,2,2,2,,1,,7000000
"26336aadad9e4c54a2988382eb410df0",1,1,1,1,,2,1,4,2,999,1,1,1,,,,50,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,4000000
"26336aadad9e4c54a2988382eb410df0",2,1,1,1,,1,2,4,2,999,1,3,3,,,600000,,,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,2000000
"26372ce413f748b98a3b3d1b1ee64608",1,1,4,3,,3,3,4,2,999,1,1,1,,,,41.67,33,1,1,,2,2,,,,4,,,,2,,,,1,3,1,3,2,2,2,,1,,5000000
"26372ce413f748b98a3b3d1b1ee64608",2,1,4,3,,2,3,4,2,999,1,5,1,3,,,,25,2,,,2,2,,,,4,,,,2,,,,1,3,1,3,2,2,2,,1,,3000000
"26372ce413f748b98a3b3d1b1ee64608",3,1,4,3,,1,3,4,2,999,1,1,5,,1,,100,,2,,,2,1,2,8,,4,,,,2,,,,1,3,1,3,2,2,2,,1,,1800000
"265c4799c1da4a2395c2fc4729c8ef36",1,1,1,3,,2,2,4,2,999,1,1,1,,,,100,100,1,1,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,1300000
"265c4799c1da4a2395c2fc4729c8ef36",2,1,1,3,,3,3,4,2,999,1,1,1,,,,33.33,33,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,10000000
"265c4799c1da4a2395c2fc4729c8ef36",3,1,1,3,,2,3,4,2,999,1,1,1,,,,50,50,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,7000000
"2685d3b1b9234db18251e00d64a692ad",1,1,2,1,0.99,1,1,4,2,999,1,5,1,1,,,,100,2,,,3,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,2000000
"2685d3b1b9234db18251e00d64a692ad",4,1,2,1,1.02,1,1,4,2,999,1,1,1,,,,70,90,1,1,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,5000000
"26a74b4ae08b47dd8bb32c4f2017a928",1,1,1,1,,3.5,3,1,1,999,1,3,1,,,200000,,19,2,,,2,2,,,,4,,,,1,3,,,1,,1,2,2,2,2,,1,,17500000
"26c05771d2a0402ca79673bd662a8a43",1,1,2,3,,0.5,1,4,2,999,1,2,2,,,,70,70,1,1,,2,2,,,,4,,,,1,2,,,2,,1,2,2,2,2,,1,,3000000
"26cdf966ad3d4347a3b64baeba4acc3d",1,1,1,1,1.68,1.5,2,1,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,1,2,2,,1,,15000000
"26cdf966ad3d4347a3b64baeba4acc3d",2,1,1,1,,0.5,4,1,1,999,2,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,1,2,2,,1,,8000000
"271001d8f4724a4e86a7ebfe81ea52bc",1,1,2,1,0.41,0.5,1,1,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,3000000
"271001d8f4724a4e86a7ebfe81ea52bc",2,1,2,1,,0.5,2,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,96,,,1,2,1,2,2,1,2,,1,,4000000
"271001d8f4724a4e86a7ebfe81ea52bc",3,1,2,1,,0.25,2,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,96,,,1,2,1,2,2,2,2,,1,,2000000
"271001d8f4724a4e86a7ebfe81ea52bc",4,1,2,1,0.12,0.25,1,1,1,999,1,2,2,,,,70,70,1,1,,2,2,,,,4,,,,1,96,,,1,2,1,2,2,2,2,,1,,5000000
"271001d8f4724a4e86a7ebfe81ea52bc",5,1,2,1,,0.5,2,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,96,,,1,2,1,2,2,2,2,,1,,4000000
"27152e297a8c4597b78ec2bb9ee0c49d",2,1,1,1,0.7,0.75,1,1,2,999,1,1,1,,,,53,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,1,2,,1,,20000000
"275628d5ba744b6585a7e7b6f5ba8e45",1,1,1,1,,0.1,2,1,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,11,,10,,2,2,2,,1,,800000
"275628d5ba744b6585a7e7b6f5ba8e45",2,1,1,3,,0.2,2,1,2,999,2,1,1,,,,100,100,2,,,3,2,,,,4,,,,2,,,,11,,1,3,2,2,2,,1,,1500000
"2793689c81fe4a66a7cfe86d1b3150f9",1,1,2,1,0.39,0.5,1,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,96,,,1,,1,,6,2,2,,1,,1000000
"2793689c81fe4a66a7cfe86d1b3150f9",2,1,2,1,,4,1,1,1,999,2,1,1,,,,100,100,2,,,2,2,,,,4,,,,1,96,,,1,,1,,6,2,2,,1,,4000000
"2799950e3b464fd1b3458b74361da9b9",2,1,1,1,,2,1,4,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,2,,,1,,1,,1,2,2,,1,,40000000
"27a3f77de23c471d9b1e72f05e244cec",1,1,4,3,1.45,1.5,1,1,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,20000000
"27a3f77de23c471d9b1e72f05e244cec",2,1,4,3,0.75,1,2,1,1,999,1,1,5,,2,,100,,2,,,2,2,,,,3,2009,1,2,,,,,1,2,1,2,2,2,2,,1,,10000000
"27b502370a394aa0ae44daede183990c",1,1,5,1,0.83,1,1,3,2,999,1,2,2,,,,100,100,2,,,2,1,1,8,,4,,,,1,3,,,1,5,1,5,2,2,2,,1,,3000000
"27c26465f6b24f4b905d7e487640e1cf",1,1,,1,,1.5,1,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,1,2016,,,,,,,1,,1,,5,2,2,,1,,8000000
"27deb27ff8c24d329308cc89acb73891",2,1,2,3,,2,2,1,2,999,1,1,1,,,,51.25,62,2,,,2,2,,,,4,,,,1,1,,,1,,1,,6,2,2,,1,,2500000
"281c312bde9647dfb1cf585a93608ee0",1,1,1,3,,0.5,1,2,3,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,96,,,1,,1,,1,2,2,,1,,2000000
"282cd74076c2438f921c0ccf6160fdfe",1,1,1,1,0.45,0.5,1,4,2,999,1,96,1,,,,,100,1,1,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,2000000
"282cd74076c2438f921c0ccf6160fdfe",2,1,1,1,,1,4,4,4,999,1,96,1,,,,,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,3000000
"2888a6c6ce074d8f93c49ae5f7abcc7c",1,1,1,1,1.6,1,1,3,2,999,2,2,2,,,,70,70,1,1,,2,2,,,,4,,,,1,96,,,1,,1,,1,2,2,,1,,20000000
"28920737d6ee46adb1af0fb12e729fcc",1,1,1,3,,1,1,4,2,999,1,5,5,3,3,,,,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,2500000
"28920737d6ee46adb1af0fb12e729fcc",2,1,1,3,,1,1,4,2,999,1,1,1,,,,50,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,2500000
"28920737d6ee46adb1af0fb12e729fcc",3,1,1,1,,1,1,4,2,999,1,5,1,3,,,,50,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,2500000
"28af7e0f8a5848d2a619672b42748bdd",1,1,2,1,,2,4,1,2,999,1,1,1,,,,50,75,2,,,2,2,,,,4,,,,2,,,,2,,2,,1,2,2,,1,,4000000
"28af7e0f8a5848d2a619672b42748bdd",2,1,,1,1.5,1,1,1,1,999,1,2,2,,,,67,67,1,1,,2,2,,,,4,,,,1,3,,,2,,2,,1,2,2,,1,,6000000
"28cd2ccd0f144e4c816092654cfc2727",1,1,1,1,,0.8,1,1,2,999,1,1,1,,,,100,100,1,1,,2,2,,,,4,,,,2,,,,,,,,6,2,2,,1,,4500000
"28cfecdc40fb49b1b9bb757b7bb7626e",1,1,1,1,1.52,1.52,1,4,2,999,1,5,1,3,,,,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,7000000
"28d1746496ae4f63975319dc27f41ae4",1,1,1,1,,0.75,2,4,9,999,1,1,1,,,,100,100,2,,,3,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,700000
"28d1746496ae4f63975319dc27f41ae4",2,1,1,3,,1,3,4,2,999,1,1,5,,3,,100,,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,1500000
"28d1746496ae4f63975319dc27f41ae4",3,1,1,1,,1.75,1,4,9,999,1,1,1,,,,100,100,1,1,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,1500000
"28e152a2974244b19c05b3ce649c4ad5",2,1,2,1,,1,3,4,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,10000000
"28e152a2974244b19c05b3ce649c4ad5",3,1,2,1,,1.5,4,4,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,1,3,,,1,,1,,6,2,2,,1,,10000000
"28e152a2974244b19c05b3ce649c4ad5",4,1,2,1,,0.5,1,4,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,3,,,1,,1,,6,2,2,,1,,8000000
"28e84a3ac5994a6e841ea52a5edde060",2,1,2,1,,2,3,3,1,999,1,2,1,,,,50,80,2,,,2,2,,,,4,,,,1,96,,,1,,1,,1,2,2,,1,,15000000
"28e84a3ac5994a6e841ea52a5edde060",4,1,2,1,2.3,2,1,3,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,2,,2,,1,2,2,,1,,27000000
"2951158410a34c3fb286fcd6f5179ddc",2,1,2,1,,0.25,1,4,1,999,1,2,2,,,,50,50,1,1,,2,2,,,,4,,,,1,2,,,2,,2,,6,2,2,,1,,3500000
"2951158410a34c3fb286fcd6f5179ddc",3,1,2,1,,1.5,3,4,2,999,1,2,2,,,,90,90,2,,,2,2,,,,4,,,,2,,,,2,,2,,2,2,2,,1,,10000000
"299b40786b2c48c9adba592b446d121c",1,1,1,1,2.21,2,1,4,2,999,1,1,1,,,,100,100,1,1,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,8000000
"299b40786b2c48c9adba592b446d121c",2,1,1,1,0.63,1,1,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,3000000
"29a6ed7931bf49a2bfe1f1b80e6e491a",1,1,1,1,,4,2,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,3,,,1,2,1,,1,2,2,,1,,40000000
"29a6ed7931bf49a2bfe1f1b80e6e491a",2,1,1,1,2.23,2,1,1,2,999,1,1,1,,,,100,100,1,1,,2,2,,,,1,2012,1,,,,,,1,,1,,1,2,2,,1,,20000000
"29d372b1412b47f8a56376ec4cf28707",1,1,1,1,,2,4,4,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,7,7,,2,2,2,,1,,4000000
"29d372b1412b47f8a56376ec4cf28707",2,1,1,1,,1,1,4,2,999,1,1,1,,,,100,100,1,1,,2,2,,,,4,,,,2,,,,1,7,7,,2,2,2,,1,,2000000
"29d372b1412b47f8a56376ec4cf28707",3,1,1,1,,2,4,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,7,2,2,2,,1,,4000000
"29dcaae51e0c4eb1af6e61890ed94c84",1,1,1,3,,1,3,4,2,999,1,1,1,,,,50,100,1,1,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,1500000
"29dcaae51e0c4eb1af6e61890ed94c84",2,1,1,,0.21,0.25,1,4,1,2018,1,5,1,3,,,,100,1,1,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,800000
"2a144bc68a624f7785191df152117293",1,1,1,3,0.43,0.5,2,1,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,3000000
"2a144bc68a624f7785191df152117293",2,1,1,3,0.59,0.5,1,1,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,5000000
"2a1f769cb89f47558ef4589a2ff3ac5e",1,1,1,1,2.3,3,1,3,2,999,2,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,5000000
"2a44b004de2f4686bde1e410c0ab6588",2,1,2,1,0.28,0.25,1,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,96,,,1,2,1,2,5,2,2,,1,,10000000
"2a4a4d639a864da0802b0c7528b8527e",3,1,1,1,,3,1,4,1,999,1,1,1,,,,70,70,1,1,,2,2,,,,4,,,,1,3,,,8,,1,8,2,2,2,,1,,20000000
"2a8596db3d5a4dff968707a60106ca7f",2,1,,1,,0.5,3,1,8,999,1,1,1,,,,74,74,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,6,2,2,,1,,0
"2a85bdf4a0974fc28b8cba8aebdb3e94",1,1,,,0.86,1,1,4,2,2014,1,5,1,3,,,,85,1,1,,2,2,,,,4,,,,2,,,,2,,2,,2,2,2,,1,,1500000
"2a85bdf4a0974fc28b8cba8aebdb3e94",2,1,,,,0.5,2,4,2,2016,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,2,,2,,2,2,2,,1,,700000
"2a85bdf4a0974fc28b8cba8aebdb3e94",3,1,,2,1.53,1,1,4,2,999,1,5,1,1,,,,70,2,,,2,2,,,,4,,,,2,,,,2,,2,,2,2,2,,1,,1800000
"2a887351ce30434a883317613cfcd74a",2,1,2,3,,0.5,2,1,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,3000000
"2a887351ce30434a883317613cfcd74a",3,1,2,1,,0.25,1,4,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,,2,2,2,,1,,1500000
"2abee6b40eee427f9120d72d7042384c",1,1,1,1,5.5,6,2,1,2,999,1,1,1,,,,90,54,1,1,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,50000000
