"interview__key","parcelID","pltid","fam_labour__id","s3aq33","s3aq33_1","hhid"
"70-37-53-18",3,1,1,1,21,"265c4799c1da4a2395c2fc4729c8ef36"
"70-37-53-18",2,1,1,1,30,"265c4799c1da4a2395c2fc4729c8ef36"
"70-37-53-18",2,1,2,1,7,"265c4799c1da4a2395c2fc4729c8ef36"
"70-37-53-18",1,1,1,1,14,"265c4799c1da4a2395c2fc4729c8ef36"
"70-37-53-18",1,1,3,2,,"265c4799c1da4a2395c2fc4729c8ef36"
"22-11-58-48",4,1,8,2,,"2685d3b1b9234db18251e00d64a692ad"
"22-11-58-48",4,1,9,2,,"2685d3b1b9234db18251e00d64a692ad"
"22-11-58-48",4,1,4,1,6,"2685d3b1b9234db18251e00d64a692ad"
"22-11-58-48",4,1,5,1,6,"2685d3b1b9234db18251e00d64a692ad"
"22-11-58-48",4,1,6,1,6,"2685d3b1b9234db18251e00d64a692ad"
"22-11-58-48",4,1,7,2,,"2685d3b1b9234db18251e00d64a692ad"
"22-11-58-48",4,1,1,2,,"2685d3b1b9234db18251e00d64a692ad"
"22-11-58-48",4,1,2,1,6,"2685d3b1b9234db18251e00d64a692ad"
"31-97-31-20",1,1,1,1,30,"269057df6c874f1da1b7d05fd9c2907c"
"75-49-44-50",2,1,1,1,14,"26a74b4ae08b47dd8bb32c4f2017a928"
"75-49-44-50",2,1,3,2,,"26a74b4ae08b47dd8bb32c4f2017a928"
"75-49-44-50",2,1,4,2,,"26a74b4ae08b47dd8bb32c4f2017a928"
"75-49-44-50",1,3,2,1,20,"26a74b4ae08b47dd8bb32c4f2017a928"
"75-49-44-50",1,3,3,2,,"26a74b4ae08b47dd8bb32c4f2017a928"
"75-49-44-50",1,1,3,2,,"26a74b4ae08b47dd8bb32c4f2017a928"
"75-49-44-50",2,1,2,2,,"26a74b4ae08b47dd8bb32c4f2017a928"
"75-49-44-50",1,3,4,1,15,"26a74b4ae08b47dd8bb32c4f2017a928"
"75-49-44-50",1,1,5,1,15,"26a74b4ae08b47dd8bb32c4f2017a928"
"75-49-44-50",1,1,4,1,15,"26a74b4ae08b47dd8bb32c4f2017a928"
"75-49-44-50",1,2,4,2,,"26a74b4ae08b47dd8bb32c4f2017a928"
"75-49-44-50",1,2,5,2,,"26a74b4ae08b47dd8bb32c4f2017a928"
"75-49-44-50",1,2,2,1,15,"26a74b4ae08b47dd8bb32c4f2017a928"
"75-49-44-50",1,2,1,1,15,"26a74b4ae08b47dd8bb32c4f2017a928"
"75-49-44-50",1,1,2,1,20,"26a74b4ae08b47dd8bb32c4f2017a928"
"75-49-44-50",1,3,5,1,15,"26a74b4ae08b47dd8bb32c4f2017a928"
"75-49-44-50",1,3,1,1,10,"26a74b4ae08b47dd8bb32c4f2017a928"
"75-49-44-50",2,1,5,2,,"26a74b4ae08b47dd8bb32c4f2017a928"
"75-49-44-50",1,1,1,1,20,"26a74b4ae08b47dd8bb32c4f2017a928"
"75-49-44-50",1,2,3,2,,"26a74b4ae08b47dd8bb32c4f2017a928"
"90-66-69-40",1,1,10,2,,"26c05771d2a0402ca79673bd662a8a43"
"90-66-69-40",1,1,4,2,,"26c05771d2a0402ca79673bd662a8a43"
"90-66-69-40",1,1,2,1,12,"26c05771d2a0402ca79673bd662a8a43"
"90-66-69-40",1,1,5,2,,"26c05771d2a0402ca79673bd662a8a43"
"90-66-69-40",1,1,3,1,12,"26c05771d2a0402ca79673bd662a8a43"
"90-66-69-40",1,1,1,1,12,"26c05771d2a0402ca79673bd662a8a43"
"90-66-69-40",1,1,6,2,,"26c05771d2a0402ca79673bd662a8a43"
"96-33-85-55",2,1,2,1,15,"26cdf966ad3d4347a3b64baeba4acc3d"
"96-33-85-55",2,1,7,2,,"26cdf966ad3d4347a3b64baeba4acc3d"
"96-33-85-55",2,1,6,2,,"26cdf966ad3d4347a3b64baeba4acc3d"
"96-33-85-55",2,1,8,2,,"26cdf966ad3d4347a3b64baeba4acc3d"
"96-33-85-55",1,1,2,1,20,"26cdf966ad3d4347a3b64baeba4acc3d"
"96-33-85-55",2,1,1,1,10,"26cdf966ad3d4347a3b64baeba4acc3d"
"96-33-85-55",1,1,4,1,5,"26cdf966ad3d4347a3b64baeba4acc3d"
"96-33-85-55",1,1,7,2,,"26cdf966ad3d4347a3b64baeba4acc3d"
"96-33-85-55",1,1,6,2,,"26cdf966ad3d4347a3b64baeba4acc3d"
"96-33-85-55",2,1,5,2,,"26cdf966ad3d4347a3b64baeba4acc3d"
"96-33-85-55",1,1,8,2,,"26cdf966ad3d4347a3b64baeba4acc3d"
"96-33-85-55",2,1,3,1,2,"26cdf966ad3d4347a3b64baeba4acc3d"
"96-33-85-55",1,1,1,1,15,"26cdf966ad3d4347a3b64baeba4acc3d"
"96-33-85-55",2,1,4,1,2,"26cdf966ad3d4347a3b64baeba4acc3d"
"96-33-85-55",1,1,5,1,5,"26cdf966ad3d4347a3b64baeba4acc3d"
"96-33-85-55",1,1,3,1,5,"26cdf966ad3d4347a3b64baeba4acc3d"
"91-11-52-71",2,1,1,2,,"271001d8f4724a4e86a7ebfe81ea52bc"
"91-11-52-71",2,1,2,1,2,"271001d8f4724a4e86a7ebfe81ea52bc"
"91-11-52-71",3,1,1,2,,"271001d8f4724a4e86a7ebfe81ea52bc"
"91-11-52-71",1,1,2,1,10,"271001d8f4724a4e86a7ebfe81ea52bc"
"91-11-52-71",5,1,5,2,,"271001d8f4724a4e86a7ebfe81ea52bc"
"91-11-52-71",5,1,3,1,1,"271001d8f4724a4e86a7ebfe81ea52bc"
"91-11-52-71",1,1,4,2,,"271001d8f4724a4e86a7ebfe81ea52bc"
"91-11-52-71",3,1,2,1,8,"271001d8f4724a4e86a7ebfe81ea52bc"
"91-11-52-71",3,1,4,2,,"271001d8f4724a4e86a7ebfe81ea52bc"
"91-11-52-71",5,1,4,2,,"271001d8f4724a4e86a7ebfe81ea52bc"
"91-11-52-71",2,1,4,2,,"271001d8f4724a4e86a7ebfe81ea52bc"
"91-11-52-71",2,1,3,1,2,"271001d8f4724a4e86a7ebfe81ea52bc"
"91-11-52-71",4,1,4,2,,"271001d8f4724a4e86a7ebfe81ea52bc"
"91-11-52-71",1,1,5,2,,"271001d8f4724a4e86a7ebfe81ea52bc"
"91-11-52-71",2,1,5,2,,"271001d8f4724a4e86a7ebfe81ea52bc"
"91-11-52-71",3,1,5,2,,"271001d8f4724a4e86a7ebfe81ea52bc"
"91-11-52-71",4,1,1,2,,"271001d8f4724a4e86a7ebfe81ea52bc"
"91-11-52-71",4,1,5,2,,"271001d8f4724a4e86a7ebfe81ea52bc"
"91-11-52-71",1,1,3,1,5,"271001d8f4724a4e86a7ebfe81ea52bc"
"91-11-52-71",4,1,2,1,3,"271001d8f4724a4e86a7ebfe81ea52bc"
"91-11-52-71",5,1,1,2,,"271001d8f4724a4e86a7ebfe81ea52bc"
"91-11-52-71",1,1,1,2,,"271001d8f4724a4e86a7ebfe81ea52bc"
"91-11-52-71",5,1,2,1,5,"271001d8f4724a4e86a7ebfe81ea52bc"
"91-11-52-71",3,1,3,1,5,"271001d8f4724a4e86a7ebfe81ea52bc"
"91-11-52-71",4,1,3,1,1,"271001d8f4724a4e86a7ebfe81ea52bc"
"37-16-04-84",2,2,1,1,4,"27152e297a8c4597b78ec2bb9ee0c49d"
"37-16-04-84",1,1,3,2,,"27152e297a8c4597b78ec2bb9ee0c49d"
"37-16-04-84",1,1,2,1,10,"27152e297a8c4597b78ec2bb9ee0c49d"
"37-16-04-84",2,1,2,1,14,"27152e297a8c4597b78ec2bb9ee0c49d"
"37-16-04-84",2,2,3,2,,"27152e297a8c4597b78ec2bb9ee0c49d"
"37-16-04-84",2,1,1,1,6,"27152e297a8c4597b78ec2bb9ee0c49d"
"37-16-04-84",1,1,1,2,,"27152e297a8c4597b78ec2bb9ee0c49d"
"37-16-04-84",2,1,3,2,,"27152e297a8c4597b78ec2bb9ee0c49d"
"37-16-04-84",2,2,2,1,12,"27152e297a8c4597b78ec2bb9ee0c49d"
"69-62-07-34",2,1,8,2,,"275628d5ba744b6585a7e7b6f5ba8e45"
"69-62-07-34",2,1,9,1,5,"275628d5ba744b6585a7e7b6f5ba8e45"
"69-62-07-34",1,1,1,1,1,"275628d5ba744b6585a7e7b6f5ba8e45"
"69-62-07-34",1,1,5,1,4,"275628d5ba744b6585a7e7b6f5ba8e45"
"69-62-07-34",1,1,6,1,2,"275628d5ba744b6585a7e7b6f5ba8e45"
"69-62-07-34",2,1,5,2,,"275628d5ba744b6585a7e7b6f5ba8e45"
"69-62-07-34",2,1,6,2,,"275628d5ba744b6585a7e7b6f5ba8e45"
"69-62-07-34",1,1,3,1,3,"275628d5ba744b6585a7e7b6f5ba8e45"
"69-62-07-34",1,1,8,2,,"275628d5ba744b6585a7e7b6f5ba8e45"
"69-62-07-34",2,1,1,1,8,"275628d5ba744b6585a7e7b6f5ba8e45"
"69-62-07-34",2,1,11,2,,"275628d5ba744b6585a7e7b6f5ba8e45"
"69-62-07-34",1,1,9,1,2,"275628d5ba744b6585a7e7b6f5ba8e45"
"69-62-07-34",2,1,10,1,5,"275628d5ba744b6585a7e7b6f5ba8e45"
"69-62-07-34",1,1,4,1,3,"275628d5ba744b6585a7e7b6f5ba8e45"
"69-62-07-34",1,1,10,1,3,"275628d5ba744b6585a7e7b6f5ba8e45"
"69-62-07-34",2,1,3,1,3,"275628d5ba744b6585a7e7b6f5ba8e45"
"69-62-07-34",2,1,4,1,2,"275628d5ba744b6585a7e7b6f5ba8e45"
"69-62-07-34",1,1,11,2,,"275628d5ba744b6585a7e7b6f5ba8e45"
"76-52-13-18",2,1,2,1,30,"2793689c81fe4a66a7cfe86d1b3150f9"
"76-52-13-18",1,1,7,2,,"2793689c81fe4a66a7cfe86d1b3150f9"
"76-52-13-18",2,1,6,2,,"2793689c81fe4a66a7cfe86d1b3150f9"
"76-52-13-18",2,1,3,1,14,"2793689c81fe4a66a7cfe86d1b3150f9"
"76-52-13-18",1,1,1,1,14,"2793689c81fe4a66a7cfe86d1b3150f9"
"76-52-13-18",1,1,4,2,,"2793689c81fe4a66a7cfe86d1b3150f9"
"76-52-13-18",2,1,4,2,,"2793689c81fe4a66a7cfe86d1b3150f9"
"76-52-13-18",2,1,1,1,30,"2793689c81fe4a66a7cfe86d1b3150f9"
"76-52-13-18",1,1,8,2,,"2793689c81fe4a66a7cfe86d1b3150f9"
"76-52-13-18",1,1,2,2,,"2793689c81fe4a66a7cfe86d1b3150f9"
"76-52-13-18",1,1,3,1,14,"2793689c81fe4a66a7cfe86d1b3150f9"
"76-52-13-18",2,1,5,2,,"2793689c81fe4a66a7cfe86d1b3150f9"
"76-52-13-18",2,1,8,2,,"2793689c81fe4a66a7cfe86d1b3150f9"
"76-52-13-18",1,1,5,2,,"2793689c81fe4a66a7cfe86d1b3150f9"
"76-52-13-18",2,1,7,2,,"2793689c81fe4a66a7cfe86d1b3150f9"
"76-52-13-18",1,1,6,2,,"2793689c81fe4a66a7cfe86d1b3150f9"
"39-12-74-65",2,2,3,2,,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,5,2,1,16,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,5,10,1,6,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,4,2,1,4,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,1,7,1,2,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,2,2,1,6,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,3,4,1,7,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,2,4,1,3,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,4,9,2,,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,5,1,1,16,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,5,3,2,,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,1,6,1,2,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,4,7,1,4,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,1,9,1,2,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,4,5,1,4,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,3,7,1,1,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,1,4,1,14,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,2,9,1,2,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,1,2,1,14,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,4,4,1,4,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,1,1,1,14,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,3,10,2,,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,4,8,2,,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,1,8,1,2,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,2,1,1,6,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,4,6,1,4,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,5,9,1,6,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,3,5,1,7,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,1,5,1,14,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,3,8,1,1,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,5,7,1,6,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,2,6,1,2,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,2,5,1,6,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,2,10,2,,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,5,4,1,14,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,5,6,1,6,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,2,7,1,2,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,5,8,1,6,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,3,3,2,,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,4,10,2,,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,5,5,1,14,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,3,2,1,7,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,1,10,2,,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,2,8,1,2,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,3,9,1,1,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,1,3,2,,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,4,3,2,,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,3,1,1,7,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,3,6,1,1,"2799950e3b464fd1b3458b74361da9b9"
"39-12-74-65",2,4,1,2,,"2799950e3b464fd1b3458b74361da9b9"
"76-67-92-28",2,1,5,1,10,"27a3f77de23c471d9b1e72f05e244cec"
"76-67-92-28",2,2,2,2,,"27a3f77de23c471d9b1e72f05e244cec"
"76-67-92-28",1,1,1,1,15,"27a3f77de23c471d9b1e72f05e244cec"
"76-67-92-28",1,1,4,1,38,"27a3f77de23c471d9b1e72f05e244cec"
"76-67-92-28",2,2,4,1,35,"27a3f77de23c471d9b1e72f05e244cec"
"76-67-92-28",2,1,1,2,,"27a3f77de23c471d9b1e72f05e244cec"
"76-67-92-28",1,1,5,2,,"27a3f77de23c471d9b1e72f05e244cec"
"76-67-92-28",1,1,2,2,,"27a3f77de23c471d9b1e72f05e244cec"
"76-67-92-28",1,1,3,1,28,"27a3f77de23c471d9b1e72f05e244cec"
"76-67-92-28",2,2,1,2,,"27a3f77de23c471d9b1e72f05e244cec"
"76-67-92-28",2,2,3,1,25,"27a3f77de23c471d9b1e72f05e244cec"
"76-67-92-28",2,1,4,1,30,"27a3f77de23c471d9b1e72f05e244cec"
"76-67-92-28",2,1,3,1,28,"27a3f77de23c471d9b1e72f05e244cec"
"76-67-92-28",2,1,2,2,,"27a3f77de23c471d9b1e72f05e244cec"
"76-67-92-28",2,2,5,1,12,"27a3f77de23c471d9b1e72f05e244cec"
"92-82-52-74",1,1,4,1,10,"27b502370a394aa0ae44daede183990c"
"92-82-52-74",2,1,1,1,20,"27b502370a394aa0ae44daede183990c"
"92-82-52-74",1,1,2,1,20,"27b502370a394aa0ae44daede183990c"
"92-82-52-74",2,1,5,1,20,"27b502370a394aa0ae44daede183990c"
"92-82-52-74",2,1,2,1,20,"27b502370a394aa0ae44daede183990c"
"92-82-52-74",1,1,1,1,20,"27b502370a394aa0ae44daede183990c"
"92-82-52-74",1,1,3,1,20,"27b502370a394aa0ae44daede183990c"
"92-82-52-74",2,1,3,1,20,"27b502370a394aa0ae44daede183990c"
"92-82-52-74",1,1,5,1,20,"27b502370a394aa0ae44daede183990c"
"92-82-52-74",2,1,4,1,10,"27b502370a394aa0ae44daede183990c"
"48-25-87-76",2,2,4,2,,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",3,2,2,1,13,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",3,1,5,1,4,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",3,2,5,1,3,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",3,2,3,1,7,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",2,2,6,2,,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",2,1,1,2,,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",3,1,3,1,3,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",3,1,7,2,,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",1,1,2,1,12,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",1,1,3,1,5,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",2,2,7,2,,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",1,1,6,1,5,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",3,1,6,2,,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",3,1,2,1,10,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",2,1,2,1,7,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",2,2,3,1,2,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",2,1,7,2,,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",1,1,1,1,5,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",3,2,6,2,,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",3,2,7,1,3,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",3,2,4,1,3,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",1,1,4,2,,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",2,1,4,1,5,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",2,2,5,1,2,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",2,2,2,1,5,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",2,1,3,1,4,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",2,2,1,2,,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",3,1,4,2,,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",1,1,5,1,5,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",3,1,1,1,7,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",1,1,7,1,5,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",3,2,1,2,,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",2,1,6,1,4,"27deb27ff8c24d329308cc89acb73891"
"48-25-87-76",2,1,5,1,4,"27deb27ff8c24d329308cc89acb73891"
"22-00-87-56",1,1,2,2,,"281c312bde9647dfb1cf585a93608ee0"
"22-00-87-56",1,1,4,2,,"281c312bde9647dfb1cf585a93608ee0"
"22-00-87-56",1,1,1,2,,"281c312bde9647dfb1cf585a93608ee0"
"22-00-87-56",1,1,3,2,,"281c312bde9647dfb1cf585a93608ee0"
"04-27-74-00",1,1,1,,,"282cd74076c2438f921c0ccf6160fdfe"
"04-27-74-00",2,1,10,,,"282cd74076c2438f921c0ccf6160fdfe"
"04-27-74-00",1,1,8,,,"282cd74076c2438f921c0ccf6160fdfe"
"04-27-74-00",1,1,9,,,"282cd74076c2438f921c0ccf6160fdfe"
"04-27-74-00",1,1,2,,,"282cd74076c2438f921c0ccf6160fdfe"
"04-27-74-00",2,1,4,,,"282cd74076c2438f921c0ccf6160fdfe"
"04-27-74-00",2,1,1,,,"282cd74076c2438f921c0ccf6160fdfe"
"04-27-74-00",2,1,3,,,"282cd74076c2438f921c0ccf6160fdfe"
"04-27-74-00",2,1,8,,,"282cd74076c2438f921c0ccf6160fdfe"
"04-27-74-00",2,1,9,,,"282cd74076c2438f921c0ccf6160fdfe"
"04-27-74-00",1,1,4,,,"282cd74076c2438f921c0ccf6160fdfe"
"04-27-74-00",2,1,2,,,"282cd74076c2438f921c0ccf6160fdfe"
"04-27-74-00",1,1,3,,,"282cd74076c2438f921c0ccf6160fdfe"
"04-27-74-00",1,1,10,,,"282cd74076c2438f921c0ccf6160fdfe"
"80-55-24-66",1,1,10,2,,"2888a6c6ce074d8f93c49ae5f7abcc7c"
"80-55-24-66",1,1,3,1,15,"2888a6c6ce074d8f93c49ae5f7abcc7c"
"80-55-24-66",1,1,4,1,15,"2888a6c6ce074d8f93c49ae5f7abcc7c"
"80-55-24-66",1,1,1,1,30,"2888a6c6ce074d8f93c49ae5f7abcc7c"
"80-55-24-66",1,1,11,1,15,"2888a6c6ce074d8f93c49ae5f7abcc7c"
"80-55-24-66",1,1,2,1,15,"2888a6c6ce074d8f93c49ae5f7abcc7c"
"45-84-56-26",2,1,1,1,8,"28920737d6ee46adb1af0fb12e729fcc"
"15-92-45-14",1,2,7,2,,"28af7e0f8a5848d2a619672b42748bdd"
"15-92-45-14",2,1,7,2,,"28af7e0f8a5848d2a619672b42748bdd"
"15-92-45-14",1,2,1,1,120,"28af7e0f8a5848d2a619672b42748bdd"
"15-92-45-14",1,1,3,2,,"28af7e0f8a5848d2a619672b42748bdd"
"15-92-45-14",1,1,1,1,35,"28af7e0f8a5848d2a619672b42748bdd"
"15-92-45-14",1,1,7,2,,"28af7e0f8a5848d2a619672b42748bdd"
"15-92-45-14",2,1,6,2,,"28af7e0f8a5848d2a619672b42748bdd"
"15-92-45-14",1,1,5,2,,"28af7e0f8a5848d2a619672b42748bdd"
"15-92-45-14",2,1,9,2,,"28af7e0f8a5848d2a619672b42748bdd"
"15-92-45-14",1,2,5,2,,"28af7e0f8a5848d2a619672b42748bdd"
"15-92-45-14",2,1,1,1,30,"28af7e0f8a5848d2a619672b42748bdd"
"15-92-45-14",1,1,2,1,35,"28af7e0f8a5848d2a619672b42748bdd"
"15-92-45-14",2,1,5,2,,"28af7e0f8a5848d2a619672b42748bdd"
"15-92-45-14",2,1,3,2,,"28af7e0f8a5848d2a619672b42748bdd"
"15-92-45-14",1,1,6,2,,"28af7e0f8a5848d2a619672b42748bdd"
"15-92-45-14",1,1,9,2,,"28af7e0f8a5848d2a619672b42748bdd"
"15-92-45-14",1,1,8,2,,"28af7e0f8a5848d2a619672b42748bdd"
"15-92-45-14",1,2,3,2,,"28af7e0f8a5848d2a619672b42748bdd"
"15-92-45-14",1,2,6,2,,"28af7e0f8a5848d2a619672b42748bdd"
"15-92-45-14",1,2,9,2,,"28af7e0f8a5848d2a619672b42748bdd"
"15-92-45-14",1,2,2,1,120,"28af7e0f8a5848d2a619672b42748bdd"
"15-92-45-14",1,2,8,2,,"28af7e0f8a5848d2a619672b42748bdd"
"15-92-45-14",2,1,8,2,,"28af7e0f8a5848d2a619672b42748bdd"
"15-92-45-14",2,1,2,1,30,"28af7e0f8a5848d2a619672b42748bdd"
"93-72-46-33",1,1,1,1,10,"28b5dd676913440182de271b1669ac69"
"93-72-46-33",2,1,2,2,,"28b5dd676913440182de271b1669ac69"
"93-72-46-33",1,1,2,2,,"28b5dd676913440182de271b1669ac69"
"93-72-46-33",2,1,1,1,12,"28b5dd676913440182de271b1669ac69"
"75-98-57-11",1,1,2,2,,"28cd2ccd0f144e4c816092654cfc2727"
"75-98-57-11",1,2,2,1,6,"28cd2ccd0f144e4c816092654cfc2727"
"75-98-57-11",1,3,1,1,10,"28cd2ccd0f144e4c816092654cfc2727"
"75-98-57-11",1,2,1,1,6,"28cd2ccd0f144e4c816092654cfc2727"
"75-98-57-11",1,2,4,2,,"28cd2ccd0f144e4c816092654cfc2727"
"75-98-57-11",1,1,4,1,2,"28cd2ccd0f144e4c816092654cfc2727"
"75-98-57-11",1,3,2,2,,"28cd2ccd0f144e4c816092654cfc2727"
"75-98-57-11",1,1,1,1,15,"28cd2ccd0f144e4c816092654cfc2727"
"75-98-57-11",1,3,4,2,,"28cd2ccd0f144e4c816092654cfc2727"
"11-91-96-90",2,1,2,1,15,"28cf2e844e8f4445bf3bfccc02b66b49"
"11-91-96-90",3,1,1,2,,"28cf2e844e8f4445bf3bfccc02b66b49"
"11-91-96-90",3,1,2,2,,"28cf2e844e8f4445bf3bfccc02b66b49"
"11-91-96-90",1,1,1,2,,"28cf2e844e8f4445bf3bfccc02b66b49"
"11-91-96-90",4,1,2,1,7,"28cf2e844e8f4445bf3bfccc02b66b49"
"11-91-96-90",2,2,2,1,5,"28cf2e844e8f4445bf3bfccc02b66b49"
"11-91-96-90",1,1,2,2,,"28cf2e844e8f4445bf3bfccc02b66b49"
"11-91-96-90",2,2,1,1,8,"28cf2e844e8f4445bf3bfccc02b66b49"
"11-91-96-90",4,1,1,1,4,"28cf2e844e8f4445bf3bfccc02b66b49"
"11-91-96-90",2,1,1,1,10,"28cf2e844e8f4445bf3bfccc02b66b49"
"34-58-61-76",3,3,2,1,2,"28d1746496ae4f63975319dc27f41ae4"
"34-58-61-76",1,1,1,1,31,"28d1746496ae4f63975319dc27f41ae4"
"34-58-61-76",1,1,4,1,5,"28d1746496ae4f63975319dc27f41ae4"
"34-58-61-76",3,2,5,2,,"28d1746496ae4f63975319dc27f41ae4"
"34-58-61-76",3,2,4,1,14,"28d1746496ae4f63975319dc27f41ae4"
"34-58-61-76",2,1,3,1,12,"28d1746496ae4f63975319dc27f41ae4"
"34-58-61-76",3,1,4,1,3,"28d1746496ae4f63975319dc27f41ae4"
"34-58-61-76",2,1,9,2,,"28d1746496ae4f63975319dc27f41ae4"
"34-58-61-76",3,1,5,2,,"28d1746496ae4f63975319dc27f41ae4"
"34-58-61-76",3,3,3,2,,"28d1746496ae4f63975319dc27f41ae4"
"34-58-61-76",3,1,9,2,,"28d1746496ae4f63975319dc27f41ae4"
"34-58-61-76",3,2,9,2,,"28d1746496ae4f63975319dc27f41ae4"
"34-58-61-76",3,1,1,1,12,"28d1746496ae4f63975319dc27f41ae4"
"34-58-61-76",1,1,5,2,,"28d1746496ae4f63975319dc27f41ae4"
"34-58-61-76",1,1,3,1,8,"28d1746496ae4f63975319dc27f41ae4"
"34-58-61-76",3,3,1,1,3,"28d1746496ae4f63975319dc27f41ae4"
"34-58-61-76",2,1,5,2,,"28d1746496ae4f63975319dc27f41ae4"
"34-58-61-76",2,1,1,1,49,"28d1746496ae4f63975319dc27f41ae4"
"34-58-61-76",2,1,4,1,8,"28d1746496ae4f63975319dc27f41ae4"
"34-58-61-76",2,1,2,1,21,"28d1746496ae4f63975319dc27f41ae4"
