"hhid","parcelID","t0_hhid","s2aq05_1","s2aq03_3","a2bq1owned","s2aq03_1","s2aq04","s2aq05","s2aq06","s2aq07","s2aq08","a2bq09","a2bq10","a2bq11","a2bq12a","a2bq12b","a2bq12a_1","a2bq12b_1","a2aq18","s2aq20","s2aq21","s2aq22a","s2aq22b"
"cbfe54623f664389812662f81e15ff9e",2,"H0895",7,3,2,,,0.5,2,4,8,120000,2,1,1,1,,,2,2,,,
"cc58794a234540c0a88d3424f4cfdc2c",5,"H2252",2,3,2,,,0.5,1,4,8,60000,1,1,1,5,,1,2,2,,,
"cc6f4c0f37d349dd99bd994580edceb3",1,"H1283",2,2,2,,,,,,,,2,1,,,,,,,,,
"cc6f4c0f37d349dd99bd994580edceb3",3,"H1283",2,2,2,,,,,,,,5,1,,,,,,,,,
"cd277a80d89b479aa6b5e7c605db0fd8",1,"H1457",1,1,2,1,,1.5,1,4,8,0,10,2,1,1,,,2,2,,,
"cd277a80d89b479aa6b5e7c605db0fd8",2,"H1457",1,1,2,1,,0.5,1,4,8,0,10,2,1,1,,,2,2,,,
"cd277a80d89b479aa6b5e7c605db0fd8",3,"H1457",1,1,2,1,,1,1,4,8,0,5,2,1,1,,,2,2,,,
"cd7d1e66e898489eb998eea7bf94ec5a",2,"H1282",1,2,2,,,,,,,,5,1,,,,,,,,,
"ce0ab3c349e841be95f284b879b7c0ba",1,"H1762",1,3,2,,,1,6,4,8,0,0,2,1,5,,3,2,2,,,
"ce4a674264b849928dfc560ed4b7ddd4",2,"H1194",1,1,2,1,,2,2,4,9,,4,2,2,2,,,2,2,,,
"ce59ddca2f944eaabab2bc796a87cd69",2,"H0439",2,1,2,1,,0.25,2,3,9,,2,2,1,3,,,2,2,,,
"cea56335356b476b92edc70dae7e2e7d",2,"H3192",1,1,2,1,,1,2,1,8,200000,2013,1,2,96,,,2,2,,,
"ced961fdc3c841a5b00d79d5e761fcc0",2,"H1176",1,3,2,,,1,4,4,9,,1,1,1,1,,,2,2,,,
"cee9a69308d7483b926e6742e380a4ef",1,"H2679",1,1,2,1,,1,4,1,8,150000,3,1,1,5,,3,2,2,,,
"cf0c7e5450fe4d1daad34996ef84c776",1,"H3144",2,1,2,1,,2,4,1,8,100000,3,1,1,1,,,2,2,,,
"cfeeb97657a146d2af96f2b6f44ed007",3,"H1969",4,1,2,3,,4,6,4,8,200000,3,1,1,1,,,2,2,,,
"d0003702676a4d36a378398e4b80bcc9",1,"H2446",1,1,2,3,,1,4,4,8,0,5,2,1,1,,,2,2,,,
"d06b77b10f4e41a28713ccd612daa194",3,"H1115",2,1,2,1,,0.5,2,4,8,100000,1,1,96,1,,,2,2,,,
"d09d53ce3b15410a90e09d60ce5b5231",2,"H2374",2,3,2,,1.06,1,1,4,8,50000,0,2,96,1,,,2,2,,,
"d122c29d957e4862a4a2275f4aeb520e",6,"H1341",1,3,2,,,0.5,2,1,8,120000,0,2,96,1,,,2,2,,,
"d1508f9b5dbd42558d31e999598a2a44",1,"H0353",2,1,2,1,,0.5,1,3,9,,6,2,1,1,,,2,2,,,
"d19b5c210ee54657a4d749da7b5cd5e7",1,"H0997",2,1,2,3,,0.5,2,4,9,,3,1,1,1,,,2,2,,,
"d1aec0c1425748a99900fdd3086cf25e",1,"H1967",1,1,2,3,,0.5,2,4,8,40000,8,1,1,1,,,2,2,,,
"d1ee8e4f09294e78b6db6d316296f70b",2,"H2725",2,1,2,1,,0.15,2,1,8,20000,4,1,1,1,,,2,2,,,
"d224aa16415f47cea25781f371096de8",4,"H1351",1,3,2,,,0.25,4,4,8,65000,1,1,1,96,,,2,2,,,
"d34a41bd6797492fb7038c94f224c7fb",2,"H3038",1,1,2,3,,0.25,4,4,9,,10000,1,1,1,,,2,2,,,
"d35378a850bc46159e7e9221d3bb476a",2,"H2210",2,1,2,1,,1.5,2,4,9,,4,2,1,1,,,2,2,,,
"d386bb0a11ae4b35a236f8585019fadc",2,"H2417",1,3,2,,,0.75,2,4,8,0,0,2,96,1,,,2,2,,,
"d3dad89557414332ab02a977427e6792",2,"H3021",4,1,2,1,,0.25,3,1,8,140000,4,1,1,1,,,2,2,,,
"d42133a0d2dd4aa3ba616384bd4e1e0e",1,"S9991016",,,2,1,,2,4,4,9,,2,1,5,2,3,,2,2,,,
"d43af79087294ccdb95d692f8bf1f2bd",1,"H0553",1,1,2,1,,1,4,4,8,0,5,1,1,1,,,2,2,,,
"d43af79087294ccdb95d692f8bf1f2bd",2,"H0553",1,1,2,1,,1,4,4,8,0,5,1,1,1,,,2,2,,,
"d43af79087294ccdb95d692f8bf1f2bd",5,"H0553",1,1,2,1,,1,4,4,8,0,5,2,1,1,,,2,2,,,
"d45709014ad3448586c8f01e4f08e8ab",2,"H2660",1,1,2,1,,1,3,1,8,100000,2,1,1,1,,,2,2,,,
"d462906f3fbf465587da5ec45797b6e8",1,"H2640",1,1,2,1,,1,3,1,8,120000,2,1,1,1,,,2,2,,,
"d572df83ab824412be02979fa97a7221",3,"H2235",1,1,2,3,2.22,1.5,1,4,8,150000,2,1,1,5,,3,2,2,,,
"d614c15d10c640f2bb33a07d4c2283d9",2,"H0722",1,1,2,1,0.68,1,1,1,2,,39,2,1,1,,,2,2,,,
"d614c15d10c640f2bb33a07d4c2283d9",3,"H0722",1,1,2,1,0.51,1,1,1,2,,39,2,1,1,,,2,2,,,
"d690d7dcc88a4812a4ba6d16408f376f",1,"H2563",1,2,2,,,,,,,,30,1,,,,,,,,,
"d69fea69f0524be2adc321d63274a680",1,"H0860",1,1,2,3,,0.5,2,4,9,,10,2,1,1,,,3,2,,,
"d6b06414026c413a815f93b5a0be0a6c",1,"H2898",4,1,2,1,,0.3,2,1,8,30000,5,1,1,1,,,2,2,,,
"d6f87e9d6ea445c7b467edbd9a43d572",1,"H0350",1,1,2,1,,0.5,2,3,2,,30,2,2,2,,,2,2,,,
"d700851e72dd434b86be76a246d8c16d",4,"H1867",2,3,2,,,5,1,4,8,70000,0,2,96,1,,,2,2,,,
"d76ea9bda03e4d609bd49189e780c0f8",4,"H1088",1,3,2,,,1,2,4,8,0,0,1,96,1,,,2,2,,,
"d77e53921f974b3981f631b813415ba1",2,"H1591",1,1,2,1,,3,3,4,8,150000,6,1,1,1,,,2,2,,,
"d77e53921f974b3981f631b813415ba1",4,"H1591",1,1,2,1,,3,3,4,8,0,2,1,1,1,,,2,2,,,
"d82399caba274200a98c02f9b653531b",1,"H1728",1,1,2,3,,1.5,6,4,4,,11,2,1,1,,,2,2,,,
"d823d26a483f4f20b3621b50a718a287",1,"H1209",1,2,2,,,,,,,,3,2,,,,,,,,,
"d823d26a483f4f20b3621b50a718a287",3,"H1209",1,2,2,,,,,,,,13,2,,,,,,,,,
"d839c9a5032942198fe95b2b90b9cf01",3,"H2105",1,3,2,,1.14,1,1,2,8,50000,1,2,5,1,3,,2,2,,,
"d83b8ab8621d408c9690f8b4e925f674",1,"H1579",5,1,2,3,,1,2,4,9,,12,2,1,1,,,2,2,,,
"d83b8ab8621d408c9690f8b4e925f674",2,"H1579",5,1,2,3,,2,2,4,8,0,2,1,1,1,,,2,2,,,
"d848e75df3dc471da4e5721cee7c1fd8",2,"H3148",4,1,2,1,,0.75,3,4,96,,3,1,1,1,,,2,2,,,
"d86d2a43c16b4abeb24f0ad7ef658b8f",2,"H1405",2,1,2,1,,1,3,4,8,100000,2,2,1,96,,,2,2,,,
"d86d2a43c16b4abeb24f0ad7ef658b8f",5,"H1405",2,1,2,1,,1,2,4,8,100000,2,2,1,96,,,2,2,,,
"d86d2a43c16b4abeb24f0ad7ef658b8f",6,"H1405",2,1,2,1,,0.25,2,4,8,30000,0,1,96,1,,,2,2,,,
"d88719baee534a4abf3db5292bf266ac",3,"H2877",2,1,2,1,,0.25,1,1,8,120000,4,1,1,1,,,2,2,,,
"d8dbdd6a08d240e59a1dd515b8e93dea",2,"H0945",1,1,2,3,,0.25,3,4,9,,3,1,1,1,,,2,2,,,
"d8dbdd6a08d240e59a1dd515b8e93dea",3,"H0945",1,1,2,1,,4,3,4,2,,1,2,2,2,,,2,2,,,
"d9c62ba2b8b74695857014d131d5f3db",2,"H2740",,1,2,1,,0.25,2,1,8,80000,4,1,1,1,,,2,2,,,
"d9d5789f074a4aaf83762bb9fb435575",3,"H0814",1,2,2,,,,,,,,25,1,,,,,,,,,
"da3c77de7ece491ca79188e62b4e2078",2,"H0516",2,1,2,1,,1.5,4,3,9,,0,2,5,2,3,,2,2,,,
"da52d04f01ac4158ae4cb1ff19c37c5c",1,"H0342",1,1,2,1,,0.25,2,1,8,100000,2,1,1,1,,,2,2,,,
"da59c2b263a7443a8683914355a15bd4",2,"H0311",1,1,2,3,,0.3,2,1,8,0,2,2,1,1,,,3,2,,,
"da8f2cca9b5f4b5eb8712a1e6f16221f",2,"H0563",2,3,2,,,0.5,2,3,8,10000,2,1,1,1,,,3,1,2,1,
"daff2df9a9b7461bbf8301c0923ef667",2,"H1241",2,1,2,1,,0.5,2,1,9,,3,2,1,1,,,2,2,,,
"db1be5b38b354a65920b027e5ea43b71",3,"H1939",4,3,2,,,0.5,4,4,8,50000,2,1,1,5,,3,2,1,2,6,
"db47642e44a24224beaced46bb76490b",1,"H0923",3,1,2,3,,0.5,2,2,9,,2,2,1,1,,,3,2,,,
"db5d0ba5c29b4ad0869ddf8e90201d9d",1,"H2075",1,1,2,3,,0.5,3,4,9,,1,2,1,1,,,2,2,,,
"db5d0ba5c29b4ad0869ddf8e90201d9d",2,"H2075",1,3,2,,,0.5,1,4,9,,0,1,1,1,,,2,2,,,
"dbbd7c7dfaae44e99d67443d23adf8a5",1,"H2438",1,1,2,3,,0.25,4,4,8,60000,2,1,1,1,,,2,2,,,
"dbe0c28d1528449a9858dea474ee5aef",3,"H1590",1,3,2,,,1.25,3,4,8,0,0,1,1,1,,,2,2,,,
"dbe940a40a884cbbbfb1a44ada8695ac",1,"H0760",1,1,2,1,,4,3,1,8,60000,3,2,1,1,,,2,2,,,
"dc959d3ade194df79646dea9ff0ede4a",1,"H2690",1,1,2,1,,1,3,1,8,400000,5,1,1,5,,3,2,2,,,
"dca38505f5094514a5c4151ae7ad462d",3,"H0915",11,1,2,1,,1,3,4,8,0,5,2,1,1,,,2,2,,,
"dcab0e4bf2784240bdff1d0e5b222a99",1,"H0298",1,1,2,1,,1,3,4,9,,6,2,1,1,,,2,2,,,
"dcab0e4bf2784240bdff1d0e5b222a99",2,"H0298",1,1,2,1,,2,1,4,9,,6,2,2,2,,,2,1,5,1,
"dcb53f21e8cc466198e997d2fb5467c7",3,"H1114",1,3,2,,,1,1,6,9,,1,1,96,2,,,2,2,,,
"dd206ad22331496e9914bfe69dc07517",1,"H2038",1,1,2,1,,2,3,4,8,0,7,2,1,1,,,2,2,,,
"ddb6d6a53c1f415eb12537da1221e4cb",1,"H1408",1,1,2,3,,0.5,2,4,8,0,4,1,1,1,,,2,2,,,
"ddb6d6a53c1f415eb12537da1221e4cb",2,"H1408",1,1,2,1,,0.25,1,4,8,0,4,2,1,1,,,2,2,,,
"de30713f1fa94a4f8ebea38f1d1ee317",2,"H2065",2,1,2,3,,0.5,1,4,8,45000,1,1,5,1,3,,2,2,,,
"de413dde36c14865962c2c14ececa013",1,"H0822",2,1,2,3,,1,2,1,8,30000,6,1,1,1,,,2,2,,,
"de5ae2c27aba4940a130e76e7cf0b8e0",1,"H1963",1,1,2,3,,1,1,4,8,50000,4,1,1,1,,,2,2,,,
"deae40113d8940099015ccb745a981dc",1,"H0363",1,1,2,1,,0.2,2,4,8,150000,2,1,2,1,,,2,2,,,
"df0183ce430a4e60ab1c7bb31a445492",3,"H0561",2,1,2,3,,0.5,2,3,8,20000,10,1,1,1,,,3,1,2,1,
"df0ff958ed734a3baeb9c6a6f9750514",1,"H2605",2,1,2,1,,2,3,1,8,150000,2,1,1,1,,,2,2,,,
"df1e28369a16419d86e1dcaeb73a1292",2,"H0433",1,1,2,1,,0.5,2,3,8,150000,1,1,1,3,,,2,2,,,
"df1f06cda66b44f38e4c6ba5b626820e",2,"H0699",1,1,2,1,,0.5,2,4,8,0,5,2,2,2,,,2,2,,,
"dfac01ee641c41d397fec89e8b418362",3,"H1553",1,1,2,1,,1,1,4,8,100000,2,1,6,1,,,2,2,,,
"e0af6581e4804877ac5ba292552a8ac3",1,"H1161",1,2,2,,,,,,,,5,1,,,,,,,,,
"e0af6581e4804877ac5ba292552a8ac3",5,"H1161",1,1,2,1,,2,3,4,8,300000,1,1,1,1,,,2,2,,,
"e0e5c59882a04abeb550377d95a153ff",2,"H2490",1,1,2,3,,0.5,2,1,9,,3,1,1,1,,,2,2,,,
"e152b42c97104718aec92008671c5a49",1,"H2058",1,2,2,,,,,,,,1,1,,,,,,,,,
"e1621d847f2b4c89a3f90a9bd772a15a",1,"H2606",2,1,2,1,,1,3,1,9,,2,1,1,1,,,2,2,,,
"e18770e2f8654cf492a5078eef55795f",1,"H0787",1,1,2,1,,0.7,1,1,2,,30,2,1,1,,,2,2,,,
"e18770e2f8654cf492a5078eef55795f",2,"H0787",1,1,2,1,,0.1,1,1,2,,30,1,1,1,,,2,2,,,
"e1b9ef12df374cc7a3310c77f9b2049d",3,"H1208",1,1,2,1,,0.25,2,4,8,0,10,1,1,1,,,2,2,,,
"e1b9ef12df374cc7a3310c77f9b2049d",4,"H1208",1,3,2,,,1,3,1,8,200000,0,1,96,1,,,2,2,,,
"e1b9ef12df374cc7a3310c77f9b2049d",5,"H1208",1,3,2,,,0.5,1,1,8,0,0,1,96,1,,,2,2,,,
"e1e4f600d96d467f8131e66be3ef1571",2,"H2519",1,1,2,1,,1,2,1,8,150000,2,1,1,1,,,2,2,,,
"e2003f17fe5e4ac49e2c9db3398d75c0",4,"H1542",1,1,2,1,,0.25,3,4,8,80000,0,1,1,1,,,2,2,,,
"e2003f17fe5e4ac49e2c9db3398d75c0",5,"H1542",1,1,2,1,,0.25,2,4,9,,0,2,96,1,,,2,2,,,
"e208035794a945d8a742e18aff2925ec",1,"H1937",1,1,2,3,,2,1,4,2,,2,2,1,1,,,2,2,,,
"e209e9a91faf40ac8d7f623739910f8b",2,"H0351",2,3,2,,,1,1,1,8,60000,0,1,1,1,,,2,2,,,
"e2129f8175624a4cb4b7928b8a3e3048",4,"H2238",2,2,2,,,,,,,,1,2,,,,,,,,,
"e23426755e80453e923ddb805290cfa3",2,"H3124",2,1,2,3,,0.5,1,1,8,30000,2,1,1,5,,1,2,2,,,
"e2420351245048bf81520b722d7a3194",1,"H3102",1,1,2,1,,0.5,3,1,8,50000,1,1,1,5,,3,2,2,,,
"e33a0702257c400f8f2f669ce637e15d",5,"H1916",2,2,2,,,,,,,,3,2,,,,,,,,,
"e33b089d785d45cb89f2f599ec2c8014",2,"H0807",1,1,2,1,,0.5,3,4,8,30000,1,2,2,5,,3,2,2,,,
"e3757ed781814ce09945f0a8355b67ee",1,"H1782",1,1,2,1,,1.5,3,4,9,,3,2,5,1,1,,2,2,,,
"e38c6169570d41019dd68ea2cdbe44f7",2,"H0870",8,1,2,1,,0.5,1,1,9,,2,1,1,1,,,2,2,,,
"e38c6169570d41019dd68ea2cdbe44f7",3,"H0870",8,1,2,1,,0.8,2,4,9,,2,2,1,1,,,2,2,,,
"e3a9d55a6dbf48179d42053358378fac",1,"H0664",2,1,2,3,,1,2,3,8,160000,4,1,1,1,,,2,2,,,
"e3bd2174ea6242dfbb49ccc17ade5236",3,"H2597",2,1,2,1,,2,3,1,8,400000,1,1,1,1,,,2,2,,,
"e423b8514f984fb19a048369b9982434",1,"H2270",2,1,2,1,2.12,2,1,4,8,50000,3,1,1,1,,,2,2,,,
"e453852a3edd4d9eb7cf8d3b97e43221",2,"H2659",1,1,2,1,,0.25,3,4,8,40000,3,1,1,1,,,2,2,,,
"e48422ac358e481db4fda7af93c33cfe",4,"H1400",2,1,2,1,,1,2,4,8,0,2,2,1,96,,,2,2,,,
"e48b3b22401f472d8522629f03471d18",1,"H0416",1,1,2,1,,0.5,2,1,8,120000,8,1,1,1,,,2,2,,,
"e48b3b22401f472d8522629f03471d18",2,"H0416",1,1,2,1,,0.25,2,1,8,0,1,2,1,1,,,2,2,,,
"e4ea7e6b01d9417dbd7b0b6a83ddea88",2,"H0220",1,1,2,1,,0.25,1,1,8,0,5,2,1,96,,,2,2,,,
"e4f39acd480c4e609c102b49c2fdbd66",4,"H2912",5,3,2,,,0.5,3,1,9,,1,2,1,1,,,2,2,,,
"e50573f1edb4494a839b69eb35cb6582",4,"H0750",2,1,2,3,,0.25,1,1,8,0,1,2,5,1,3,,2,2,,,
"e51b48f20cbe4a4cbaec7455e00bb889",2,"H2951",2,1,2,1,,1,2,1,8,100000,1,1,5,1,3,,2,2,,,
"e53e84a2f6dd4067b8d5d095edbb46bf",1,"H1975",1,1,2,1,,2,2,6,8,120000,3,1,5,2,3,,2,2,,,
"e584f4d86bb24307b3908b7c23128dc6",1,"H0315",1,1,2,1,,1,1,1,9,,10,2,1,1,,,2,2,,,
"e6e832392045456f831adebac8130bdb",3,"H1961",2,1,2,3,,0.5,4,4,8,90000,4,1,1,1,,,2,2,,,
"e7032cc83bf04c508071542253a71c95",1,"H1112",1,1,2,1,,1,3,6,9,,5,1,2,2,,,2,2,,,
"e7139c389a944e0392b55ee964d3a56a",1,"H2536",4,1,2,1,,2,3,1,8,0,7,1,1,1,,,2,2,,,
"e7b2a8826af4454b8ce0f34b0af210b6",1,"H0565",1,1,2,1,1.63,2,1,1,9,,8,2,1,1,,,2,2,,,
"e7dbc267231649b099209104332b687e",1,"H0843",2,1,2,3,,0.5,2,4,8,60000,7,1,1,1,,,2,2,,,
"e8a411bfd7c2447786c98774ee1141e9",2,"H3079",2,2,2,,,,,,,,15,1,,,,,,,,,
"e93304fc741f48ea8ed8aa146c7cad83",1,"H0362",2,1,2,1,,0.25,2,1,9,,4,2,2,2,,,2,2,,,
"e93304fc741f48ea8ed8aa146c7cad83",6,"H0362",2,1,2,1,,0.5,2,1,9,,4,2,1,5,,2,2,2,,,
"e960d0e5dbca481982f8c2daf6baa747",2,"H2691",2,1,2,1,,0.5,3,4,8,60000,2,2,1,1,,,2,2,,,
"e97b81b2faab4dbebec422e026582686",1,"H1480",2,1,2,1,,1,2,4,8,0,5,1,1,1,,,2,2,,,
"e9d6ebd0aa7746f19b78014d4bbc5db5",1,"H3088",4,2,2,,,,,,,,2,2,,,,,,,,,
"e9d6ebd0aa7746f19b78014d4bbc5db5",3,"H3088",4,1,2,1,1.23,1,1,1,9,,3,1,2,2,,,2,2,,,
"e9f8f8d1007f424aa250a9c18c7dbaf0",1,"H0581",1,1,2,1,,0.5,2,1,8,0,10,2,2,2,,,2,2,,,
"e9f8f8d1007f424aa250a9c18c7dbaf0",2,"H0581",1,1,2,1,,0.5,2,1,8,0,10,2,2,2,,,2,2,,,
"e9f8f8d1007f424aa250a9c18c7dbaf0",3,"H0581",1,1,2,1,,0.5,3,1,8,0,10,2,2,2,,,2,2,,,
"e9f8f8d1007f424aa250a9c18c7dbaf0",4,"H0581",1,1,2,1,,1,3,1,8,150000,3,1,1,1,,,2,2,,,
"e9f9338450864a9da45d02d7c5faebb5",2,"H1673",1,1,2,3,0.12,0.25,1,4,8,0,3,2,1,5,,3,2,2,,,
"ea067071f6d64bfc94b1bd2d4c3a4919",2,"H2721",1,2,2,,,,,,,,1,1,,,,,,,,,
"ea0f8ef467464f618542403018e823c1",5,"H2279",1,3,2,,,0.5,2,4,9,,0,1,5,1,3,,2,2,,,
"ea3f64282dec45d0ac1f208d47bb864a",1,"H1624",2,1,2,1,3.21,1.5,2,2,9,,2,1,1,1,,,2,2,,,
"ea54282529db45b38422fe176a060105",3,"H2903",1,1,2,1,,0.2,3,1,8,15000,6,1,5,1,1,,2,2,,,
"eaf47480a5fe41638cb58b5e9a8db94d",1,"H1793",1,3,2,,,1,3,4,8,60000,1,1,5,2,3,,2,2,,,
"eaf92b67f01645cc9b014c5d24295b35",3,"H0258",1,1,2,3,,1,3,1,8,100000,2,1,1,1,,,2,2,,,
"eb003b7c513a421a9027a8ab8e449c0a",1,"H0467",1,1,2,1,,1,3,3,8,100000,4,1,5,1,2,,2,2,,,
"eb4ce2d307eb48beb5116ec9df05d2fe",1,"H3219",1,1,2,1,,0.5,3,1,8,60000,6,1,1,1,,,2,2,,,
"ebaadb561b21465e90808f36c51b2041",3,"H2928",1,3,2,,,0.5,3,1,8,30000,1,1,1,5,,3,2,2,,,
"ebc0193e87d54628a69a3eb487d230bd",2,"H1540",,1,2,3,,2,3,1,9,,3,1,1,1,,,2,2,,,
"ebda0df9a90c4719a06189fdaa983424",1,"H1541",1,1,2,1,,1,4,4,8,220000,7,1,1,1,,,2,2,,,
"ec06fa5313c74da893df368fb6ea31e3",4,"H0948",1,1,2,1,,0.3,2,1,8,10000,3,1,1,96,,,2,2,,,
"ec16361d869e40628761b03b6ccdcd4b",1,"H2689",1,1,2,1,,1,4,4,8,120000,3,1,1,1,,,2,2,,,
"eccd103934df483391a1e31c609f342f",1,"H2656",2,1,2,1,,1,3,1,2,,3,1,1,1,,,2,1,1,1,
"ed2b480c4ef44338a0f1cd3fc71049a1",5,"H2275",2,3,2,,,1.5,2,4,9,,0,2,96,1,,,2,2,,,
"ed4170a70ffd48a1842c33c77bcd72b8",1,"H1252",1,1,2,1,,0.25,3,4,8,0,2,2,1,1,,,2,2,,,
"ed4170a70ffd48a1842c33c77bcd72b8",3,"H1252",1,1,2,1,,0.5,2,4,8,150000,3,1,1,1,,,2,2,,,
"ed4170a70ffd48a1842c33c77bcd72b8",4,"H1252",1,1,2,1,,0.25,2,4,8,70000,3,2,1,96,,,2,2,,,
"ed4170a70ffd48a1842c33c77bcd72b8",5,"H1252",1,1,2,1,,0.5,4,4,8,110000,3,2,1,96,,,2,2,,,
"ed4170a70ffd48a1842c33c77bcd72b8",6,"H1252",1,1,2,1,,0.25,2,4,8,80000,2,2,1,96,,,2,2,,,
"ed4170a70ffd48a1842c33c77bcd72b8",8,"H1252",1,1,2,1,,0.25,3,4,8,0,0,2,96,1,,,2,2,,,
"ed9ab55f902c4f7caa511af3ed85dd25",1,"H2021",2,1,2,3,,10,1,4,8,0,12,2,1,1,,,2,2,,,
"edc2e1593f6a4124833981d7ffad0744",5,"H2317",1,3,2,,,1,2,2,8,100000,1,1,5,1,3,,2,2,,,
"ee1180a3b9074cb39680a4cd7f776831",1,"H1091",1,1,2,1,,0.5,3,4,8,300000,2,1,1,96,,,3,2,,,
"eec360a607e14114bcef211b95f9b555",1,"H2407",1,1,2,1,,1,2,4,2,,17,1,5,1,3,,2,2,,,
"ef0a15a0c2af4180a49af84a930da18c",1,"H3027",2,1,2,1,,0.75,1,1,9,,4,2,1,5,,3,2,2,,,
"f05999c84e3942db932adffa4ec24804",1,"H2685",1,2,2,,,,,,,,2,1,,,,,,,,,
"f05999c84e3942db932adffa4ec24804",2,"H2685",1,1,2,1,,2,3,1,8,800000,4,1,5,1,3,,2,2,,,
"f06c6438ae0448e18a76122f8dcac2ab",3,"H3031",2,2,2,,,,,,,,5,1,,,,,,,,,
"f06c6438ae0448e18a76122f8dcac2ab",4,"H3031",2,3,2,,,0.5,3,1,8,60000,2,1,1,1,,,2,2,,,
"f0af4f68b5094cda94c066c337e4e3f7",1,"H1438",2,1,2,1,,0.25,1,4,8,0,10,2,2,2,,,2,2,,,
"f0af4f68b5094cda94c066c337e4e3f7",2,"H1438",2,1,2,1,,0.25,1,4,8,0,14,2,2,2,,,2,2,,,
"f0af4f68b5094cda94c066c337e4e3f7",3,"H1438",,1,2,1,,0.5,1,4,8,0,14,2,2,2,,,2,2,,,
"f0c6d81726b24ec3b676a07b587b5876",1,"H2686",1,1,2,1,,2,3,1,96,,2015,1,1,5,,3,2,2,,,
"f0d064b16cde4eeaa5d143b20ad4288a",1,"H2282",2,1,2,3,,1.5,2,4,8,80000,1,1,5,1,3,,2,2,,,
"f0d064b16cde4eeaa5d143b20ad4288a",6,"H2282",2,3,2,,,0.5,6,4,8,20000,0,1,96,5,,3,2,2,,,
"f0d064b16cde4eeaa5d143b20ad4288a",7,"H2282",2,3,2,,,0.5,6,4,8,20000,0,1,96,5,,3,2,2,,,
"f0d064b16cde4eeaa5d143b20ad4288a",8,"H2282",2,3,2,,,1,1,4,8,40000,0,1,96,1,,,2,2,,,
"f135b7607bcb4d48b9da2f31ee6b243c",1,"H2233",2,1,2,1,,3,4,4,8,500000,1,1,1,1,,,2,2,,,
"f13922ff0d4c4c47a59fd6636ebc85dc",1,"H3065",1,1,2,1,,1,3,1,9,,3,1,1,1,,,2,2,,,
"f171f84d7be14d03b9e33814248f6191",2,"H3032",1,1,2,1,,1.75,4,1,8,30000,20,1,1,1,,,2,2,,,
"f24b385216a84b38a04f370efb3add76",2,"H0686",1,1,2,3,,0.25,1,1,8,0,3,1,1,96,,,2,2,,,
"f263258652d14019a52c5e93cf7534b4",2,"H0570",1,1,2,1,,0.5,1,3,8,0,5,1,1,1,,,2,2,,,
"f291a0d067164a56a7d38444192dcb84",4,"H0412",1,3,2,,,0.5,2,1,9,,0,1,1,1,,,2,2,,,
"f2d85c98d2604389b4dd5232f1274d74",3,"H0414",2,3,2,,,1,1,1,8,60000,0,1,3,1,,,2,2,,,
"f38300e74a4d44f09454ccb310dc32a4",1,"H2567",2,1,2,1,0.21,0.25,1,1,9,,10,1,1,1,,,2,2,,,
"f3923892ad1a49209b6fc24154331467",1,"H2482",1,1,2,1,,0.5,1,1,8,100000,3,1,1,3,,,2,2,,,
"f393d386e8ff4962997d9e2f461c102f",1,"H0595",1,1,2,3,,0.5,2,1,8,0,10,2,1,1,,,2,2,,,
"f3cca769897e485b8c62f9c77f5557fa",2,"H1373",2,1,2,1,,1,4,4,8,100000,3,1,1,96,,,2,2,,,
"f3e177ed6e204c6190cbbad629d4d5b0",2,"H0689",1,1,2,1,,1,3,2,8,400000,2,1,1,1,,,2,2,,,
"f3e25476d3ef4186b63ac96dc0eea8f3",1,"H1398",2,1,2,1,,1,6,4,8,0,3,1,96,1,,,2,2,,,
"f3f51829df004c009a9ced4738d7f322",2,"H0232",1,1,2,1,,0.2,3,3,9,,0,1,5,2,3,,2,2,,,
"f42c0fdf3a1b49528c19b94008b05d0c",1,"H1063",1,1,2,1,,1,2,4,8,80000,4,1,1,96,,,2,2,,,
"f45e47063a174cd796397077ac56afec",4,"H1254",1,3,2,,,0.5,2,4,8,0,0,1,1,1,,,2,2,,,
"f46a5db920f84ad0a06c06672102029d",1,"H0718",1,1,2,3,,1,4,1,8,100000,2,1,1,1,,,2,2,,,
"f48fbbf7649d4fdebbd984b8a303ec89",1,"H1617",2,1,2,1,,1,1,4,8,20000,1,1,1,1,,,2,2,,,
"f4bfb4b01d514f22a272ad1d599ca20a",1,"H2919",1,1,2,1,0.19,0.15,1,1,8,0,10,2,1,1,,,2,2,,,
"f549126dd64045468fd225b97077443c",2,"H0994",2,1,2,1,,1,2,4,8,150000,2,1,1,1,,,2,2,,,
"f63883ce79c14547a17f70e543a33fb4",2,"H0338",2,1,2,1,,0.5,3,4,8,100000,1,1,1,1,,,2,2,,,
"f63f3d9bc363443da137952b5dca3464",1,"H1614",2,1,2,1,,0.5,1,6,9,,2,2,1,1,,,2,2,,,
"f63f3d9bc363443da137952b5dca3464",2,"H1614",2,1,2,1,,0.5,1,6,9,,2,2,1,1,,,2,2,,,
"f63f3d9bc363443da137952b5dca3464",3,"H1614",2,1,2,1,,1,3,2,9,,2,1,1,1,,,2,2,,,
"f657fad494df41ec9bf5be4ace9c692c",2,"H3113",1,1,2,3,,0.56,1,1,2,,1,2,1,1,,,2,2,,,
"f69dbc80ae7443669558eed375a8a8ad",1,"H1503",2,1,2,1,,1,4,4,8,2000000,2,1,1,1,,,2,2,,,
