"hhid","APCode","s6cq01","s6cq03a","s6cq03b","s6cq03c","s6cq03d","s6cq03e","s6cq03f","s6cq04a","s6cq04b","s6cq04c","s6cq06","s6cq07","s6cq08","s6cq09","s6cq10","s6cq11","s6cq12","s6cq13a","s6cq13b","s6cq14a","s6cq14b","s6cq15","s6cq15b","s6cq15c","s6cq16"
"8b4c43fed99a43a89713fad255b361cd",26,1,8,2,,2,,2,0,,,11,12,0,0,0,12,0,0,,0,,3,3,,1
"8b962cc0c5994ad1a9115a09556e34cb",23,1,6,2,,2,,2,0,,,4,7,0,0,1,3,0,0,,0,,1,1,3,1
"8ba30b564d1a40bc867dad9460534b26",23,1,2,1,2,1,2,2,0,,,5,0,1,0,0,0,0,0,,2,10000,2,1,3,1
"8c4443ba9ef54eb68baf73e3d7b89ee0",26,1,4,1,2,1,2,2,0,,,4,0,0,0,0,0,0,0,,0,,0,3,1,1
"8c4443ba9ef54eb68baf73e3d7b89ee0",23,1,2,1,2,1,2,1,0,,,0,0,2,0,0,0,0,0,,0,,0,1,3,1
"8c526c6e402642369bab5875f6c6753a",23,1,7,1,,1,,1,0,,,4,3,0,0,0,0,0,0,,0,,0,1,6,1
"8cb6627e27314a468e4842fa71d68218",23,1,5,1,2,1,2,2,0,,,7,0,0,0,0,0,0,0,,0,,2,3,1,1
"8d117b5cb54b48b99f5fffc9c1da4520",23,1,9,1,,1,,2,0,,,1,8,0,0,0,0,0,0,,0,,0,1,3,1
"8d168c1f2a3a4c1183477daa968d7cda",23,1,7,1,2,1,2,2,0,,,13,0,0,0,0,0,2,0,,0,,4,3,6,1
"8db9be87004b417e9b2853c047848ded",26,1,0,,,,,2,0,,,1,0,0,0,0,0,1,0,,0,,0,1,,1
"8db9be87004b417e9b2853c047848ded",23,1,4,1,2,1,2,2,0,,,7,0,0,0,0,0,0,0,,0,,3,1,3,1
"8ddc3a927db74c39bdd89a07013d8bc9",23,1,85,,,,,2,0,,,55,37,0,0,0,0,0,0,,1,18000,6,3,4,1
"8e1a4eaba5964506ac960adce546137d",23,1,3,1,2,1,2,2,0,,,3,0,0,0,0,0,0,0,,0,,0,3,1,1
"8e4d650733684da3b8b7cd226ee93841",23,1,3,1,,1,,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,3,1
"8e8aef3c76334f6d861b225e23cab540",23,1,5,1,3,1,3,2,0,,,1,9,0,0,0,3,2,0,,0,,0,3,1,1
"8ef9eac0332a4a05936cea16c259429a",23,1,1,3,6,3,6,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,3,1
"8f28de7582444c4a9cdfd6c2dcbaf58b",23,1,12,1,2,2,3,2,0,,,10,12,0,0,0,5,0,0,,0,,5,3,1,1
"8f6187e86f2f4210bac43f688feb7ccb",23,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,3,,1
"8f78f136f4ee4a3d8ff64a418fd86357",23,1,1,2,,2,,2,2,2,,0,0,1,0,0,0,0,0,,0,,0,3,,1
"8f8c64fa798c4e5e8490b8cca7bbd057",23,1,8,1,2,2,4,2,0,,,11,0,0,0,0,0,0,0,,3,18000,0,1,3,1
"8fe19cf1a1b9486d91295f6439d1f778",23,1,16,2,3,2,3,2,0,,,7,10,0,0,1,0,0,0,,0,,0,1,3,2
"8fe19cf1a1b9486d91295f6439d1f778",26,1,5,1,,1,,2,0,,,2,5,0,0,0,0,2,0,,0,,0,1,3,2
"8fe19cf1a1b9486d91295f6439d1f778",25,1,30,2,3,2,3,2,0,,,150,0,0,0,0,0,0,0,,110,18000,10,1,3,2
"90637ec2585b4fd78392b04e1d30947e",23,1,8,4,10,5,6,2,0,,,10,5,0,0,0,3,0,0,,2,25000,2,3,4,1
"908dd494e84b4c94b3ed8e96ccd543c5",26,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,6,,1
"908dd494e84b4c94b3ed8e96ccd543c5",23,1,3,1,,1,,2,0,,,3,0,0,0,0,0,0,0,,0,,0,3,6,1
"90a14f8125044834aa6bad070999e7f0",23,1,6,1,,1,,2,0,,,6,0,0,0,0,0,0,0,,0,,0,1,6,1
"90a14f8125044834aa6bad070999e7f0",26,1,3,1,,1,,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,6,1
"90b431b15e394501830e496a6936cb0d",23,,14,1,,1,2,2,0,,,11,6,0,0,0,0,0,0,,0,,3,3,6,1
"90b431b15e394501830e496a6936cb0d",26,,11,1,,1,2,2,0,,,11,4,0,0,0,3,0,0,,0,,1,3,5,1
"90ed3532efb0474b9df999ce192aafb7",23,1,3,,,,,2,0,,,12,0,0,0,9,0,0,0,,0,,0,3,,1
"91015628f3444ab18088d1b66a8d5f6d",23,1,3,1,2,1,2,2,0,,,3,0,0,0,0,0,0,0,,0,,0,6,,1
"910361499341480fbd14d9830504e472",23,1,5,1,,1,,2,2,1,,8,0,0,0,0,0,0,0,,0,,3,2,6,1
"91450e2292dc4a4c85423c6d96788120",23,1,0,,,,,2,0,,,7,0,0,0,0,0,7,0,,0,,0,5,6,1
"917bd1ae541840d5938bfc743f6cf592",23,1,2,1,3,1,3,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"91977dd048b34793bdf31105e251b0af",26,1,10,1,2,1,2,2,0,,,10,0,0,0,0,0,0,0,,0,,0,1,,2
"91977dd048b34793bdf31105e251b0af",23,1,6,1,2,1,4,2,0,,,10,0,0,1,0,0,0,0,,0,,3,1,3,1
"91977dd048b34793bdf31105e251b0af",27,1,2,5,,2,5,2,0,,,5,0,0,0,0,0,0,0,,0,,3,3,,1
"91cd1e9a1838444da20822cc50da7ff7",23,1,6,1,,1,,2,0,,,7,0,0,0,0,0,0,0,,0,,1,1,,1
"91e639b11610463fba9ff19245108149",26,1,6,2,5,2,5,2,0,,,4,2,0,0,0,0,0,0,,0,,0,1,3,1
"91e639b11610463fba9ff19245108149",23,1,8,2,5,2,5,2,0,,,7,2,0,0,0,0,0,0,,0,,1,1,3,1
"91efc699bca84524bc971ba6a3dc3e87",23,1,2,2,,2,,2,0,,,6,6,0,0,0,0,6,0,,2,15000,2,5,6,2
"925e2bb2e7da44f6ae83c1a83b896a54",23,1,10,1,,1,,2,0,,,4,6,0,0,0,0,0,0,,0,,0,1,3,1
"926d44a6d212443b8abc252fbd067da0",23,1,2,,,,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,6,,1
"929d02626fc0431fbe0633ef46d8af3b",23,1,8,1,,1,,2,0,,,4,24,0,0,0,0,20,0,,0,,0,1,,1
"92b1721f936443779c944709e967606d",23,1,25,1,2,1,2,2,0,,,10,15,0,0,0,0,0,0,,0,,0,1,,1
"931c48581659420bafaa0a8102dd9b7f",23,1,2,1,2,1,2,2,0,,,30,0,0,0,0,0,28,0,,0,,0,1,,1
"932e33f2faba4e9aae7ce8070d59934a",23,1,4,1,2,1,2,2,0,,,4,0,0,0,0,0,0,0,,0,,0,1,3,1
"9361da1415864176a9af68cc25520bdf",23,1,3,1,,2,,2,0,,,3,0,0,0,0,0,0,0,,0,,0,6,,1
"94251fb5c28a4aa68f82cabd8371027b",23,1,9,,,,,2,0,,,4,8,0,0,0,0,0,0,,3,7000,0,1,3,1
"945540415d914164bf9aac642e474d26",23,1,8,1,2,1,2,2,0,,,10,0,0,0,0,0,0,0,,0,,2,1,3,1
"9458ae7cd7f0467192a679441234dcca",23,1,8,1,6,1,6,2,0,,,1,10,0,0,0,3,0,0,,0,,0,3,,1
"9497ebc9faaf444cba61dfe1ed2b9f2a",23,1,9,2,,2,,2,0,,,5,4,0,0,0,0,0,0,,0,,0,1,5,2
"95177689d72c427d97dc7931ab8ace5c",26,1,6,1,2,1,2,2,0,,,6,0,0,0,0,0,0,0,,0,,0,1,,2
"95177689d72c427d97dc7931ab8ace5c",23,1,4,1,2,1,2,2,0,,,1,3,0,0,0,0,0,0,,0,,0,3,,1
"951c7e98a6324280b5c549232a380204",23,1,2,1,,1,2,2,0,,,0,0,0,0,0,0,0,2,8000,0,,0,1,3,1
"9553f4ffc1284fb69a26a5b095ad3313",23,1,0,,,,,2,0,,,20,0,0,0,0,0,10,0,,6,12000,4,3,1,1
"956c950737734d4ab6f71a87d3923c10",23,1,2,1,,1,,,,,,,,,,,,,,,,,,,,
"95c41cb2a4b54404b51c9a798ebde4f0",23,1,9,2,3,3,8,2,0,,,14,6,0,0,0,5,2,0,,0,,4,3,1,1
"966eed8e8321484895ce62d41d233252",26,1,8,1,6,1,,2,0,,,5,3,0,0,0,0,0,0,,0,,0,1,3,1
"966eed8e8321484895ce62d41d233252",23,1,8,1,6,1,,2,0,,,8,0,0,0,0,0,0,0,,0,,0,1,3,1
"96af5e31bdc54115bd9297202eadbd6e",23,1,7,1,2,1,2,2,0,,,6,6,0,0,0,3,0,0,,1,20000,1,1,3,1
"975ff8e2759b46d785b9e867ee066672",23,1,4,1,2,1,2,2,0,,,15,0,0,0,4,0,7,0,,0,,0,1,,1
"97a9f78d75774aa094c05dfe1bff19cd",23,1,18,,,,,2,0,,,12,10,0,0,0,0,0,0,,3,25000,1,1,6,2
"97cbf60019ff44cab7b74a80214f892b",23,1,1,1,,1,,2,0,,,4,0,0,0,3,0,0,0,,0,,0,1,5,2
"97d420c3c8874500ac7a1366f8a4c11e",23,1,17,2,3,2,3,2,0,,,2,20,0,0,0,5,0,0,,0,,0,6,4,1
"98e1379ae63c4ab4aa9d59c44b66d4ca",23,1,5,,,,,2,0,,,8,7,0,0,0,3,4,0,,0,,3,3,,1
"98e418f037464d3291bf751f1067d916",23,1,6,2,,2,,2,0,,,2,4,0,0,0,0,0,0,,0,,0,6,,1
"98fd4943cbaf4f7bbe28148346d42776",23,1,13,1,2,2,6,2,0,,,2,11,0,0,0,0,0,0,,0,,0,6,3,1
"9918bbbc0bc7474b9a02439bc63ac468",23,1,22,4,,4,,2,0,,,19,7,0,0,0,0,0,0,,0,,4,1,3,1
"9922746e4091445d9783dd5fc99a3adc",26,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,3,,1
"9922746e4091445d9783dd5fc99a3adc",23,1,30,10,,10,,2,0,,,19,11,0,0,0,0,0,0,,0,,0,1,3,2
"993c13190d2c48f99fb34a9e36e0dcd4",23,1,15,1,,1,,2,0,,,17,0,0,0,0,0,0,0,,0,,2,3,1,1
"994768192e0a4657864c55efe8317405",23,1,4,1,2,1,2,2,0,,,6,13,0,0,0,0,12,0,,2,15000,1,5,1,2
"99bb9b56b38542319ccc1198ffc05b69",23,1,4,1,,1,,2,0,,,5,0,0,0,0,0,0,0,,0,,1,3,,1
"99c4cf72245e40e494c4187edb44e664",23,1,20,1,,1,,2,2,1,,8,16,0,0,0,1,0,0,,3,25000,0,1,3,2
"99ca1beb48114a99949a73c6d8fc7432",23,1,2,1,2,2,,2,0,,,5,6,0,0,4,0,0,0,,4,15000,1,1,3,1
"9a147b24ae894891a325dfa219530880",23,1,11,2,3,2,3,2,0,,,3,13,0,0,0,4,0,0,,0,,1,1,3,1
"9a69bb01aec54a0e85841539501a3ad0",23,1,8,,,,,2,0,,,12,7,0,0,0,2,9,0,,0,,0,3,1,1
"9a9edd843b7e44cca55f3b6b42ac0d94",26,1,6,1,2,2,,2,0,,,6,0,0,0,0,0,0,0,,0,,0,1,,2
"9b02eb4b0fd64853af791dec2b9bc539",26,1,6,1,,1,,2,0,,,1,5,0,0,0,0,0,0,,0,,0,1,3,1
"9b02eb4b0fd64853af791dec2b9bc539",23,1,0,,,,,2,0,,,10,0,0,0,0,0,7,0,,3,10000,0,1,3,1
"9b2ee4a1c47f42b3b3f84e2adb626c7d",23,1,18,1,,1,,2,0,,,8,26,0,0,0,0,16,0,,0,,0,1,,1
"9bcd26b7a9444954a0ec7a92ac5451fb",26,1,6,1,2,1,2,2,0,,,3,3,0,0,0,0,0,0,,0,,0,1,,2
"9be879f175da4225806fd3c44667aac3",23,,19,1,2,1,2,2,0,,,9,17,0,0,0,7,0,0,,0,,0,3,1,2
"9c2388cce582456c8880ed97716d9b4e",23,1,12,1,2,1,2,2,0,,,11,3,0,0,0,0,0,0,,0,,2,1,3,2
"9c404252ae6644f381425f4d556632ba",23,1,12,1,2,1,2,2,0,,,2,10,0,0,0,0,0,0,,0,,0,3,,1
"9c4b2b70e3944e408f72094f249cb5a8",23,1,14,2,,2,,2,0,,,20,18,0,0,0,0,17,0,,7,13000,0,9,1,1
"9c6f798b6064405691e41dce5791aaa1",23,1,20,1,2,1,2,2,0,,,10,17,0,0,0,7,0,0,,0,,0,1,3,1
"9c6f798b6064405691e41dce5791aaa1",26,1,6,1,2,1,2,2,0,,,3,3,0,0,0,0,0,0,,0,,0,3,,1
"9c836313ac414ff3942db65defab726f",23,1,18,1,2,1,2,2,0,,,14,15,0,0,0,0,5,0,,0,,6,6,3,1
"9c92c41e2886404084d6eaae15bfa141",26,1,4,,,,,2,0,,,4,0,0,0,0,0,0,0,,0,,0,3,6,1
"9c92c41e2886404084d6eaae15bfa141",23,1,0,,,,,2,0,,,150,50,0,0,0,0,200,0,,0,,0,1,3,2
"9cce9051cded44efa35fb13624ada0ea",23,1,10,2,,2,,2,0,,,6,4,0,0,0,0,0,0,,0,,0,1,3,1
"9ce14d1635fd4fe78ab5a5cccfbcddfc",23,1,6,1,2,1,2,2,2,1,2,8,0,0,0,1,0,0,0,,0,,1,1,,1
"9cf4084fbcd44026b3e39be93b069b0a",23,1,9,1,,1,,2,0,,,4,6,0,0,0,1,0,0,,0,,0,1,,2
"9da3836174fb48d1bc2c6a5643c1c7d4",23,1,0,,,,,2,0,,,9,5,0,0,0,0,13,0,,0,,1,3,,1
"9dd0ecce1e484e9b82267c6a530782b9",23,1,0,,,,,2,0,,,1,3,0,0,0,0,4,0,,0,,0,1,3,1
"9dd8f3958c3342f58d5e2be07c843c70",23,1,0,,,,,2,0,,,75,0,0,0,0,0,75,0,,0,,0,1,3,1
"9e5b1526f35f46eab13af6bf34d2f7f8",26,1,5,1,2,1,2,1,0,,,3,2,0,0,0,0,0,0,,0,,0,3,1,1
"9e5b1526f35f46eab13af6bf34d2f7f8",23,1,8,1,2,1,2,2,0,,,10,5,0,0,3,0,3,0,,0,,1,1,3,1
"9e960379cd1d4a61b8caf792d5b610cd",23,1,3,1,,1,,2,0,,,4,1,0,0,0,0,0,0,,0,,2,1,3,1
"9eb87a01395b45ac9a4854b346d2fd02",23,1,18,2,3,2,,2,0,,,15,9,0,0,0,0,0,0,,0,,6,4,,1
"9eba52050a0049a08e8af4883a44e392",26,1,2,1,,1,,2,0,,,2,5,0,0,0,0,0,0,,4,25000,1,1,,2
"9ed7a2676781477b94f81f605ddf1b91",23,1,15,1,2,1,2,2,0,,,15,0,0,0,0,0,0,0,,0,,0,3,9,1
"9f2b19d489c64381aaddfb4cce02568d",23,1,14,1,2,1,2,2,0,,,14,14,0,0,10,0,4,0,,0,,0,1,3,1
"9f2b5369bc5e4a8f941af972f91ea329",23,1,2,1,3,1,3,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,6,1
"9f2b5369bc5e4a8f941af972f91ea329",25,1,1,1,3,1,3,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,6,1
"9f414e2c5d0e41c290bdfd85a29bfd6f",23,1,10,1,,1,2,2,0,,,5,5,0,0,0,0,0,0,,0,,0,6,3,1
"9f5ad7852a0a42169e52d6b64dde7e4e",23,1,20,1,,2,7,2,0,,,7,15,0,0,0,0,0,0,,0,,2,3,,1
"9f6e5cc31cff4887aab71e590f1b042a",23,1,3,1,,1,,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,,1
"9f838ebb94fd4325b29a9c0af5d4dfed",23,1,20,1,,1,,2,0,,,16,20,0,0,5,0,0,0,,7,9000,4,5,1,1
"9f8f454ed1364911ab89b8c4f16237ab",23,1,3,1,2,2,,2,0,,,17,0,0,0,0,0,8,0,,2,10000,4,3,1,1
"9fab9456d6564f0199e9d3bddef4d6da",23,1,4,1,,1,,2,0,,,1,12,0,0,0,0,9,0,,0,,0,3,6,1
"9fe30174b19447308593d82df6e56e21",23,1,3,2,,2,,2,0,,,3,0,0,0,0,0,0,0,,0,,0,3,4,1
"9fe8b4b2662f40bd9c37442c19160aba",23,1,4,1,,1,,2,0,,,4,0,0,0,0,0,0,0,,0,,0,1,6,1
"a03671a2c2ff401f94830d5548a804f9",23,1,8,1,2,1,2,2,0,,,10,20,0,0,18,0,0,0,,2,15000,2,1,3,2
"a08468e3285942ccabfcc602d47ffe2d",23,1,0,,,,,2,0,,,30,0,0,0,0,0,30,0,,0,,0,3,1,1
"a10070397462429aa7bba3447710a8be",23,1,3,1,2,1,2,2,0,,,3,0,0,0,0,0,0,0,,0,,0,3,4,1
"a10b883d774b4ad5973e34bed51f0de9",23,1,4,2,,2,,2,0,,,0,0,0,0,0,0,0,4,30000,0,,0,1,4,1
"a1628b77ba6e44afa92db1f0b985d6b1",23,1,15,1,,1,,2,0,,,3,13,0,0,0,0,0,0,,1,25000,0,1,3,2
"a1c428fcc6c84be48150936eac2fa9b1",23,1,0,,,,,2,0,,,8,0,0,0,0,0,8,0,,0,,0,5,4,2
"a1cef5f8f14b49a7b7d9ff348c483481",23,1,0,,,,,2,0,,,1,0,0,0,0,0,0,0,,1,25000,0,1,,2
"a1f4bdfc16314591ae07c3e1aa6c20bf",23,1,3,1,,1,,2,0,,,4,0,0,1,0,0,0,0,,0,,0,1,5,2
"a20abcc5141a4324bdfd913442ba7c74",23,1,6,1,3,1,3,2,0,,,19,5,0,0,0,2,3,0,,8,15000,5,1,3,1
"a2537eed6b3a45bda7cef1e83993d7cf",23,1,17,1,,1,,2,0,,,14,10,0,0,0,0,0,0,,7,20000,0,1,6,2
"a253a93dccd642c9a9ced4b737a30f07",26,1,8,4,,2,4,2,0,,,1,7,0,0,0,0,0,0,,0,,0,1,3,1
"a2d8600a7bbf44c9b630a2d8c4b465f2",23,,3,2,,2,,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,3,1
"a333dbaff12d49f1923968e6efc23d24",23,1,0,,,,,2,0,,,20,0,0,0,0,0,18,0,,0,,2,1,3,1
"a3854296881447e3b50417cdd8e3e4b9",26,1,5,1,2,1,2,2,0,,,3,4,0,0,0,0,0,0,,0,,2,1,3,1
"a3854296881447e3b50417cdd8e3e4b9",23,1,2,1,2,1,2,2,0,,,10,0,0,0,0,0,0,0,,0,,8,1,3,1
"a3f06a0a2fca4ffc9bc3458f3f57f38d",23,1,6,1,5,1,5,2,0,,,3,9,0,0,0,6,0,0,,0,,0,6,5,1
"a40f971414b64ea88a3625232d1991c5",23,1,0,,,,,2,0,,,2,0,0,0,0,0,2,0,,0,,0,1,3,2
"a45e2caa22b64dcd8c217a0b58482ede",26,1,11,5,,5,,2,0,,,10,2,0,0,0,0,1,0,,0,,0,1,6,2
"a45e2caa22b64dcd8c217a0b58482ede",23,1,17,1,2,1,2,2,0,,,22,0,0,0,0,0,3,0,,0,,2,1,3,1
"a47c8925889a4d4db71a72544a72725e",23,1,0,,,,,2,0,,,5,0,0,0,0,0,5,0,,0,,0,5,1,2
"a54fdf215157451c88ae09ffec1a26f5",26,1,6,2,,2,5,2,0,,,8,0,0,0,0,0,0,0,,0,,2,6,3,1
"a54fdf215157451c88ae09ffec1a26f5",23,1,8,2,,2,5,2,0,,,20,8,0,0,0,20,0,0,,0,,0,6,3,1
"a5712e96e4db498384f3d7469078d847",23,1,6,1,,1,,2,0,,,1,0,0,0,0,0,0,5,12000,0,,0,3,1,1
"a5f68ddc07ac47298d03718f5af2bdaa",23,1,5,1,2,1,2,2,0,,,6,4,0,0,0,5,0,0,,0,,0,1,3,1
"a5f9c696260d498d97d20ea3fb91889d",23,1,25,1,2,1,2,2,0,,,12,16,0,0,0,0,0,0,,0,,3,1,3,1
"a63eb513466a4890a63ef1ecd2c83a84",23,1,20,1,2,1,2,2,0,,,13,9,0,0,0,2,0,0,,0,,0,1,,2
"a69436528a1142ab8ed8ac9db30e498c",23,1,58,3,,2,,2,0,,,28,35,0,0,0,5,0,0,,0,,0,3,1,1
"a6a4bc9460134b4bb4187f88c591fb06",23,1,15,1,,1,,2,0,,,12,5,0,0,0,0,0,0,,0,,2,1,3,1
"a707bcb84ef641a98fc303e1ec5c6472",27,1,6,,,,,2,0,,,5,3,0,0,0,0,0,0,,2,15000,0,1,6,2
"a707bcb84ef641a98fc303e1ec5c6472",23,1,13,,,,,2,0,,,3,10,0,0,0,0,0,0,,0,,0,5,1,2
"a70bc5a3415c4931a7838a03ed27fcf1",23,1,16,1,,1,,1,0,,,5,13,0,2,0,0,0,0,,0,,0,1,,1
"a71666bb30484bc1911e0dc85a42ea48",23,1,17,1,,1,,2,0,,,22,0,0,0,0,0,0,0,,4,10000,1,1,,1
"a73ed07efcc0466d9f70bebc82a1c3e0",23,1,13,1,2,2,6,2,0,,,3,10,0,0,0,0,0,0,,0,,0,6,3,1
"a74eca7ac668455b8973706d7727c292",23,1,7,5,,5,,2,0,,,20,0,0,0,0,0,6,0,,2,18000,5,1,,1
"a75a0f25487947518decdc92c75b0daa",23,1,3,2,,2,,2,0,,,3,0,0,0,0,0,0,0,,0,,0,3,,1
"a77f47876cb64317971cebc12353aa9b",23,1,2,1,2,1,2,2,0,,,2,4,0,0,0,0,2,0,,0,,2,1,3,1
"a7813791ed3e4fc88d7aaf44b987abe3",23,1,0,,,,,2,0,,,7,0,0,0,0,0,7,0,,0,,0,5,6,1
"a78868abf3bc42d489361eee2c728d5f",23,1,1,2,3,2,,2,0,,,11,0,0,0,0,0,10,0,,0,,0,6,1,1
"a826837ab1764e4aac5b3163af8f2356",26,1,3,1,2,2,,2,0,,,3,0,0,0,0,0,0,0,,0,,0,3,1,1
"a826837ab1764e4aac5b3163af8f2356",23,1,4,1,2,2,,2,0,,,5,0,0,0,0,0,0,0,,0,,1,3,1,1
"a844449b20814f93b8542b62fd72bacd",23,1,13,1,,1,,2,0,,,2,11,0,0,0,0,0,0,,0,,0,5,3,1
"a8547d88b9084fd2986c67b5ee20b9d2",26,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,6,,1
"a89e18fab188488abcd0cb20a1480dff",23,1,2,2,3,1,2,2,0,,,0,0,0,0,0,0,0,2,5000,0,,0,3,1,1
"a8b1fb8599ea4624997929d194df9851",23,1,4,1,2,1,2,2,0,,,5,0,0,0,0,0,0,0,,0,,1,1,,1
"a8f288b8aa41463486f98c62334e6498",23,1,32,1,2,1,2,1,0,,,38,0,0,0,0,6,0,0,,0,,0,1,,1
"a9645d5b9bda47f780c1333f9f59af34",23,1,27,1,2,1,2,2,0,,,10,17,0,0,0,0,0,0,,0,,0,1,,1
"a983278448b344489b12dc0725752a0f",23,1,6,1,2,1,2,1,0,,,4,5,0,0,0,0,1,0,,0,,2,3,5,1
"aa136df8e8504d02a32269f50817d1b3",26,1,1,,,,,2,0,,,3,0,0,0,0,0,0,0,,2,13000,0,1,,2
"aa136df8e8504d02a32269f50817d1b3",23,1,4,1,,1,,2,0,,,5,0,0,0,0,0,0,0,,0,,1,1,,2
"aa3ab803a21d443092f5f8dadd80ace8",23,1,7,1,,2,,2,0,,,4,3,0,0,0,0,0,0,,0,,0,6,,1
"aa661ee424734440896beda39bd8c16a",23,1,4,1,,1,,2,0,,,2,6,0,0,0,4,0,0,,0,,0,3,1,1
"aaf8a7d0c31f4505b1ce1347e1fa236a",23,1,9,1,,1,2,2,0,,,10,6,0,0,0,0,7,0,,0,,0,3,,1
"ab13ca14ee2847d19f419f2738366c55",23,1,27,1,,3,,2,0,,,20,7,0,0,0,0,0,0,,0,,0,1,,1
"ab3961f1b648474d9f43429f5b7d1246",23,1,0,,,,,2,0,,,5,0,0,0,0,5,0,0,,0,,0,1,3,2
"ab6172b948584ebe8fbc79736257ce9e",23,1,5,1,2,1,2,2,0,,,5,0,0,0,0,0,0,0,,0,,0,3,4,1
"abc2eb27b6f84b218491f190f7bd8dc6",23,1,15,2,,2,,1,0,,,15,0,0,0,0,0,0,0,,0,,0,1,,2
"ac69f32d47824a328f80c63f576d3cbf",23,1,9,1,2,1,2,2,0,,,5,4,0,0,0,0,0,0,,0,,0,3,4,1
"ac6e0ef78e9b4d72ae477124a87e24b9",23,1,3,1,4,1,4,2,0,,,13,0,0,0,0,0,10,0,,0,,0,1,5,2
"ac7c017773394b21bda7d7a841668f50",23,1,7,1,,4,,2,0,,,2,5,0,0,0,0,0,0,,0,,0,6,,1
"ace3cb5f9c744f5987751f79d906599a",23,1,6,3,4,3,4,2,0,,,5,0,0,0,0,0,0,1,5000,0,,0,1,3,1
"ace3cb5f9c744f5987751f79d906599a",26,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,3,1
"acf39bf029504f5e8dcedba3100d2c39",23,1,4,1,,1,,2,0,,,0,0,0,0,0,0,0,4,5000,0,,0,1,3,1
"ad03535f108d4cfeabc86f7a666d79f7",23,1,0,,,,,2,0,,,14,0,0,0,0,0,8,0,,0,,6,1,3,1
"ad59cb3bb3fa4b73bc012cdde2e9ddb9",23,1,5,2,,2,3,2,0,,,10,12,0,0,0,10,5,0,,0,,2,3,,1
"ad5e1e0f3baa4a9d9e5b4c04e760da4a",23,1,14,1,2,1,2,2,0,,,9,6,0,0,0,0,0,0,,0,,1,3,,1
"adc4acbf9dfe49ce9db9359a5f504705",23,1,3,2,,2,,1,0,,,3,0,0,0,0,0,0,0,,0,,0,6,,1
"adc8d19d7b854ad2b55080dcea3f17dc",23,1,25,5,,5,,2,0,,,10,15,0,0,0,0,0,0,,0,,0,1,4,1
"ae2acf470b7d4d12b14203c2265d9f62",23,1,2,1,2,1,2,2,0,,,10,0,0,0,0,0,10,2,8000,0,,0,5,1,1
"ae378d75b5a1419d904d20e4f2936d18",23,1,4,2,,2,,2,0,,,2,2,0,0,0,0,0,0,,0,,0,6,,1
"ae384fee2c1d4529863770b806fff9f4",23,1,8,1,2,1,2,2,0,,,14,0,0,0,0,6,0,0,,0,,0,1,,1
"ae48ed56320d4bae9844060b5138bd17",23,1,20,2,,2,4,2,0,,,8,16,0,0,0,2,0,0,,0,,2,3,5,1
"aeb8218a028e45faa144a2d25b6a7052",23,1,6,3,5,3,5,2,0,,,0,0,0,0,0,0,0,6,5000,0,,0,3,1,1
"af0fcac55cdd4b32849c92d4af701f79",23,1,0,,,,,2,0,,,5,0,0,0,0,0,5,0,,0,,0,1,3,1
"af49828203054f41908ae4b4ec3704a1",23,1,6,1,2,2,,2,0,,,2,6,0,0,0,2,0,0,,0,,0,1,3,1
"af623be31a5c4e259e34bc0c0e007e69",24,1,200,2,,2,,2,0,,,250,0,0,0,0,0,30,200,2000,220,15000,0,1,6,2
"af8e6ef8dfdd43469010bdeb00ecab88",23,1,1,2,,2,,2,2,1,2,4,0,0,0,0,0,3,0,,0,,0,6,5,1
"afac3402b6234ab68aa20bb82645a9ae",23,1,4,2,,2,,2,0,,,12,8,0,0,0,0,16,0,,0,,0,1,,1
"afb6161ef4fc480bb45b596e512c6c2f",23,1,20,1,2,1,2,2,0,,,15,10,0,0,0,0,0,10,40000,10,160000,5,1,3,2
"afecf3d47a4444d2aedac11fc292f425",23,1,7,1,,1,,2,0,,,7,7,0,0,0,0,5,0,,2,11000,0,1,5,1
"b016c0c6b4114b7f8f5544a797f3757d",23,1,3,1,2,2,3,2,0,,,10,0,0,0,0,0,7,0,,0,,0,5,1,2
"b026906162bf45b2803ab6c99981f8bd",23,1,7,1,2,1,2,1,0,,,2,5,0,0,0,0,0,0,,0,,0,1,3,2
"b0719444cd0e4635918bca132a618497",23,1,10,1,,1,,2,0,,,11,6,0,0,0,0,0,0,,0,,7,5,4,1
