"hhid","LiveStockID","s6aq01","s6aq03a","s6aq03b","s6aq03c","s6aq03d","s6aq03e","s6aq03f","s6aq04a","s6aq04b","s6aq04c","s6aq06","s6aq07","s6aq08","s6aq09","s6aq10","s6aq11","s6aq12","s6aq13a","s6aq13b","s6aq14a","s6aq14b","s6aq15","s6aq15b","s6aq15c","s6aq16"
"c5a5a13f59374604bbbaaa42b8ae58bc",4,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"c6195e760ad248808e6f22c1b336cb2b",10,1,2,1,,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,2,1,2
"c6195e760ad248808e6f22c1b336cb2b",6,1,0,,,,,,0,,,2,0,0,0,0,0,2,0,,0,,0,1,2,2
"c672847bea0742a88fa60f79ce148331",10,1,3,1,,1,,1,0,,,2,1,0,0,0,0,0,0,,0,,0,1,6,1
"c672847bea0742a88fa60f79ce148331",7,1,1,1,,1,,1,0,,,2,0,0,0,0,1,0,0,,0,,0,7,6,1
"c6b8a07762ad452b806a35c5df42a8f0",7,1,1,1,2,2,,2,0,,,0,0,0,0,0,0,0,1,600000,0,,0,1,6,1
"c6e6881d681f46af9efc2f27e64fcdc4",1,1,2,1,2,1,2,1,0,,,0,2,0,0,0,0,0,0,,0,,0,1,,2
"c6e6881d681f46af9efc2f27e64fcdc4",2,1,1,1,2,2,1,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"c6e6881d681f46af9efc2f27e64fcdc4",5,1,3,1,2,1,2,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,,2
"c733fc061f9b4380b26345c6b2aa88cd",10,1,1,1,,1,2,2,0,,,3,0,0,0,0,2,0,0,,0,,0,1,5,2
"c733fc061f9b4380b26345c6b2aa88cd",8,1,4,1,,1,2,1,0,,,4,0,0,0,0,0,0,0,,0,,0,1,5,2
"c76b396bcdd9442ca1ed14ef29faa909",7,1,1,1,2,1,2,1,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"c76b396bcdd9442ca1ed14ef29faa909",6,1,1,1,2,1,2,1,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"c76b396bcdd9442ca1ed14ef29faa909",10,1,1,1,2,1,2,1,0,,,1,0,0,0,0,0,0,0,,0,,0,2,1,2
"c77eec233dd34f078d3856a95b984616",10,1,0,,,,,,1,1,2,0,0,0,0,0,0,0,0,,0,,0,2,,1
"c77eec233dd34f078d3856a95b984616",6,1,0,,,,,,1,1,2,0,0,0,0,0,0,0,0,,0,,0,2,,1
"c77eec233dd34f078d3856a95b984616",9,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"c85b148132f44909ae6cac0a78676239",11,1,3,1,,1,,2,0,,,2,1,0,0,0,0,0,0,,0,,0,7,,1
"c8d27e13b1764c378183c91d44e54ffb",8,1,1,4,,4,,2,1,4,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"c8d27e13b1764c378183c91d44e54ffb",10,1,0,,,,,,3,4,,0,0,0,0,0,0,0,0,,0,,0,1,,1
"c9272b4495e44403895fb09be8251cfa",10,1,8,1,,1,,2,0,,,8,0,0,0,0,0,0,0,,0,,0,1,,2
"c9272b4495e44403895fb09be8251cfa",6,1,6,1,,1,,2,0,,,0,6,0,0,0,0,0,0,,0,,0,1,,2
"c9272b4495e44403895fb09be8251cfa",7,1,6,1,,1,,2,0,,,6,0,0,0,0,0,0,0,,0,,0,1,,2
"c984a7d89061419ab57fca5feedbbb6c",8,1,2,1,,1,,1,0,,,2,0,0,0,0,0,0,0,,0,,0,8,1,1
"c984a7d89061419ab57fca5feedbbb6c",6,1,2,1,,1,,1,0,,,2,1,0,0,0,1,0,0,,0,,0,1,6,1
"c984a7d89061419ab57fca5feedbbb6c",10,1,1,1,,1,,2,0,,,2,0,0,0,0,1,0,0,,0,,0,1,6,1
"c984a7d89061419ab57fca5feedbbb6c",7,1,3,1,,1,,1,0,,,2,0,0,0,0,0,0,1,450000,0,,0,1,6,1
"c9bab04ae0f2433091a57580deb97448",7,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,1000000,0,1,,1
"ca4583e980e848bfab2997ba502c548f",10,1,3,1,,1,,2,0,,,4,0,0,0,0,0,0,0,,1,700000,0,5,1,2
"ca4583e980e848bfab2997ba502c548f",6,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,5,4,1
"ca4583e980e848bfab2997ba502c548f",7,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1
"ca9b279358ba469b967a39a2c7567d06",10,1,2,4,5,4,5,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,2,2
"caaa15e8b3144a68bb2a04ce1b3f61fa",9,1,1,1,3,1,3,2,0,,,0,0,0,0,0,0,0,1,250000,0,,0,1,5,1
"cabf8bea274749cb8abdcf5d43679f69",10,1,2,1,2,1,2,2,0,,,3,0,0,1,0,0,0,0,,0,,0,1,,1
"cabf8bea274749cb8abdcf5d43679f69",8,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,8,1
"cae0ce39279b4e9b859488068377b08d",1,1,1,2,,2,3,2,0,,,0,0,1,0,0,0,0,0,,0,,0,1,5,1
"cae9af900516474093792d96be2231f4",9,1,3,1,2,1,2,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,5,1
"cb3a33597c1a4d9a8da9923ce135d51c",8,1,2,1,,1,,1,0,,,2,0,0,0,0,0,0,0,,0,,0,8,1,1
"cb6261f36877496a99010265768a6ace",7,1,2,1,2,2,1,2,0,,,0,0,0,0,0,0,0,2,500000,0,,0,1,,2
"cb7501fa2a384213805aae2a9b815d49",9,1,3,1,2,1,3,2,0,,,2,1,0,0,0,0,0,0,,0,,0,1,,1
"cb7501fa2a384213805aae2a9b815d49",10,1,5,1,2,1,3,2,0,,,3,2,0,0,0,0,0,0,,0,,0,1,,1
"cb7501fa2a384213805aae2a9b815d49",8,1,2,1,,1,3,1,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"cb988146f4464defae9ec18a644f7135",1,1,1,1,2,1,2,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,2,2
"cb988146f4464defae9ec18a644f7135",5,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,2
"cbb10f3fcada4ee1bc53624b6eb50600",10,1,2,1,,1,,1,0,,,3,0,0,0,0,1,0,0,,0,,0,5,1,2
"cc1c2e4ec26047779497af8ba86337da",6,1,2,1,,1,2,2,0,,,0,2,0,0,0,0,0,0,,0,,0,1,5,2
"cc1c2e4ec26047779497af8ba86337da",7,1,5,1,,1,2,2,0,,,2,3,0,0,0,0,0,0,,0,,0,1,5,2
"cc1c2e4ec26047779497af8ba86337da",10,1,5,1,,1,2,2,0,,,7,0,0,0,0,0,0,0,,2,800000,0,1,5,2
"cc1c2e4ec26047779497af8ba86337da",9,1,5,1,,1,2,2,0,,,3,2,0,0,0,0,0,0,,0,,0,1,5,2
"cc58794a234540c0a88d3424f4cfdc2c",9,1,1,1,,1,2,1,0,,,2,0,0,0,0,0,0,0,,1,420000,0,1,,1
"cc58794a234540c0a88d3424f4cfdc2c",6,1,1,1,,2,1,2,0,,,1,1,0,0,0,0,1,0,,0,,0,1,,1
"cc58794a234540c0a88d3424f4cfdc2c",10,1,2,1,,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"cc6f4c0f37d349dd99bd994580edceb3",10,1,1,1,2,2,4,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"cc6f4c0f37d349dd99bd994580edceb3",6,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,270000,0,1,,2
"cc7b0a5dd3bb48a6b319aebc44ab71f9",1,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,2,1,2
"cc7b0a5dd3bb48a6b319aebc44ab71f9",4,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,2
"cc7b0a5dd3bb48a6b319aebc44ab71f9",5,1,3,1,,1,,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,2,2
"cc7b17511ccd4271878ba3991c46cf7d",7,1,2,1,2,3,1,2,0,,,3,0,0,0,0,0,0,0,,1,800000,0,1,2,1
"cc7b17511ccd4271878ba3991c46cf7d",10,1,1,1,2,1,2,2,0,,,0,0,0,0,0,0,0,1,600000,0,,0,1,2,1
"cd277a80d89b479aa6b5e7c605db0fd8",10,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1
"cd277a80d89b479aa6b5e7c605db0fd8",6,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,2
"cd465dbb23334472aefd11c762f945e2",9,1,2,1,,1,,1,0,,,2,0,0,0,0,0,0,0,,0,,0,5,6,1
"cd465dbb23334472aefd11c762f945e2",6,1,3,1,,1,,1,0,,,1,2,0,0,0,0,0,0,,0,,0,6,5,1
"cd465dbb23334472aefd11c762f945e2",10,1,5,1,,1,,2,5,1,,5,0,0,0,0,0,0,0,,0,,0,5,6,1
"cd465dbb23334472aefd11c762f945e2",7,1,1,1,,1,,1,0,,,0,1,0,0,0,0,0,0,,0,,0,5,6,1
"cd7d1e66e898489eb998eea7bf94ec5a",2,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,1700000,0,1,,2
"cd7d1e66e898489eb998eea7bf94ec5a",5,1,1,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,1,1400000,0,1,2,1
"cddd06b877374997a32689a0d5302536",10,1,7,1,2,1,5,2,0,,,9,2,0,0,0,0,0,0,,4,650000,0,1,2,1
"cddd06b877374997a32689a0d5302536",7,1,1,1,,1,5,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1
"cdf369efe8ef462abcdca8f29b65a7f6",10,1,1,5,,5,,2,0,,,5,0,0,0,0,0,0,0,,4,540000,0,6,1,1
"ce73a020e9394e18abe47f68f8769446",9,1,1,1,2,1,2,2,0,,,0,1,0,0,0,0,0,0,,0,,0,4,2,1
"ce73a020e9394e18abe47f68f8769446",7,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,5,,1
"ce73a020e9394e18abe47f68f8769446",10,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,5,,1
"ceb691ba786d4dd2b60a4413237a0f9a",5,1,1,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,1,850000,0,1,2,2
"ced961fdc3c841a5b00d79d5e761fcc0",10,1,1,1,2,1,2,2,0,,,0,0,1,0,0,0,0,0,,0,,0,1,2,2
"cf14f86035f849ae92d30fd485c90b93",10,1,1,1,2,7,4,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,2
"cf14f86035f849ae92d30fd485c90b93",7,1,2,1,2,7,4,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"cf3cb7e0f5964545b02fff49ef1608ce",10,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,2
"cf57a6b9d7f94835965c054fd697ba78",8,1,0,,,,,,0,,,2,0,0,0,0,0,2,0,,0,,0,1,8,1
"cf764913d44d48e48abf6e05e25b6637",7,1,1,4,,4,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,6,5,1
"cf764913d44d48e48abf6e05e25b6637",9,1,2,4,,4,,2,0,,,2,1,0,0,0,0,0,0,,1,560000,0,5,6,1
"cf764913d44d48e48abf6e05e25b6637",10,1,3,4,,4,,2,0,,,2,1,0,0,0,0,0,0,,0,,0,6,4,1
"cfcd1080942b4232b02f8e83e8cc3fb1",7,1,3,1,3,3,,1,0,,,3,0,0,0,0,0,0,0,,0,,0,5,4,1
"cfcd1080942b4232b02f8e83e8cc3fb1",9,1,1,1,3,3,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,4,5,1
"cfcd1080942b4232b02f8e83e8cc3fb1",10,1,3,1,3,3,,1,0,,,3,0,0,0,0,0,0,0,,0,,0,1,4,1
"cfcd1080942b4232b02f8e83e8cc3fb1",6,1,0,,,,,,0,,,0,2,0,0,0,0,2,0,,0,,0,4,5,1
"cfeeb97657a146d2af96f2b6f44ed007",10,1,1,4,,,,1,0,,,1,0,0,0,0,0,0,0,,0,,0,6,,1
"cff81da8a11f4200ad21b8736a13bcb4",6,1,1,1,,1,,2,1,1,,0,1,0,0,0,0,0,0,,0,,0,2,1,1
"cff81da8a11f4200ad21b8736a13bcb4",10,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1
"d079ea245db04ea8a93e5c77f528a0a1",7,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"d079ea245db04ea8a93e5c77f528a0a1",10,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"d09d53ce3b15410a90e09d60ce5b5231",10,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"d0b9ed3d036e43079d3c417e5ec7f5cd",10,1,4,1,,1,,1,0,,,4,0,0,0,0,0,0,0,,0,,0,1,5,1
"d0b9ed3d036e43079d3c417e5ec7f5cd",6,1,2,1,,1,,1,0,,,3,0,0,0,0,0,0,0,,1,300000,0,1,5,1
"d0fc106b82d44bfda891e02a2bde7dff",10,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"d0fc106b82d44bfda891e02a2bde7dff",7,1,1,1,,1,,1,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"d0fc106b82d44bfda891e02a2bde7dff",8,1,1,1,,1,,1,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"d1b9c2c55df64dfda53d3a301e862459",10,1,0,,,,,,0,,,3,0,0,0,0,0,0,0,,3,4000000,0,2,1,2
"d208c5d95f754d22a8db4423f348c4a1",8,1,3,1,2,2,4,2,0,,,2,0,0,0,0,0,0,1,400000,0,,0,5,1,1
"d208c5d95f754d22a8db4423f348c4a1",9,1,1,1,2,2,4,2,0,,,0,0,0,0,0,0,0,1,400000,0,,0,5,2,1
"d24b1c6ea62344818922336d6cb4b1f2",10,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,2
"d297bbefa75442088829a6e0e018bd47",7,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,8,1
"d297bbefa75442088829a6e0e018bd47",9,1,3,1,2,1,2,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,,1
"d297bbefa75442088829a6e0e018bd47",10,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"d2c4e3581cf84c7ab3ae39a0b6ef2537",10,1,1,1,,1,4,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,6,1
"d2c4e3581cf84c7ab3ae39a0b6ef2537",9,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,350000,0,1,5,2
"d2e69dc8645343b0a0998cafd392ab1a",9,1,1,1,2,1,2,2,0,,,0,0,0,0,0,0,0,1,600000,0,,0,1,,2
"d2e69dc8645343b0a0998cafd392ab1a",10,1,2,1,,1,,2,0,,,3,0,0,0,0,0,0,0,,1,400000,0,1,,2
"d2e69dc8645343b0a0998cafd392ab1a",7,1,5,1,2,1,2,2,0,,,5,0,0,0,0,0,0,0,,0,,0,1,,2
"d32b478937e446ae93d056b7c07c890b",6,1,1,1,,1,,2,1,1,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"d32b478937e446ae93d056b7c07c890b",7,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,400000,0,1,,2
"d32b478937e446ae93d056b7c07c890b",10,1,2,1,2,1,,1,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"d32c828937da4ba095868fb4b237594a",10,1,1,1,2,1,2,2,0,,,4,0,0,0,0,0,1,0,,2,800000,0,1,2,1
"d32c828937da4ba095868fb4b237594a",7,1,1,1,2,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1
"d34a41bd6797492fb7038c94f224c7fb",10,1,0,,,,,,0,,,2,0,0,0,0,0,0,0,,0,,2,1,5,2
"d34a41bd6797492fb7038c94f224c7fb",7,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,5,2
"d35378a850bc46159e7e9221d3bb476a",7,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,890000,0,4,1,1
"d35378a850bc46159e7e9221d3bb476a",9,1,2,2,,2,,2,0,,,1,0,1,0,0,0,0,0,,0,,0,4,5,1
"d370d33a2d714e42bdd2f0b4b1fdfd62",10,1,2,1,2,2,,2,0,,,3,0,0,0,0,0,0,0,,1,400000,0,5,1,1
"d370d33a2d714e42bdd2f0b4b1fdfd62",7,1,1,1,2,2,,2,0,,,2,0,0,0,1,0,0,0,,0,,0,5,,1
"d386bb0a11ae4b35a236f8585019fadc",7,1,2,1,,1,7,2,0,,,2,0,0,0,0,0,0,0,,0,,0,4,5,1
"d386bb0a11ae4b35a236f8585019fadc",9,1,1,1,,1,7,2,0,,,1,0,0,0,0,0,0,0,,0,,0,4,5,1
"d386bb0a11ae4b35a236f8585019fadc",10,1,1,1,,1,7,2,0,,,1,0,0,0,0,0,0,0,,0,,0,4,5,1
"d3e4723f890a4e10bd9ac354a0cd269d",4,1,2,,,,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"d3e4723f890a4e10bd9ac354a0cd269d",5,1,10,,,,,2,0,,,10,0,0,0,0,0,0,0,,0,,0,1,,1
"d3e4723f890a4e10bd9ac354a0cd269d",2,1,1,,,,,2,0,,,1,1,0,0,0,0,0,0,,1,2500000,0,1,,1
"d3e4723f890a4e10bd9ac354a0cd269d",1,1,3,,,,,2,0,,,6,0,0,0,0,0,3,0,,0,,0,1,,1
"d3ea5ec40dd44cd7913cf732de25501c",7,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,700000,0,1,3,2
"d43af79087294ccdb95d692f8bf1f2bd",10,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,2,2
"d55a25a8cfc2440089eb0d6cce3ff72f",8,1,0,,,,,,0,,,2,0,0,0,2,0,0,0,,0,,0,1,,2
"d55a25a8cfc2440089eb0d6cce3ff72f",6,1,0,,,,,,0,,,2,0,0,0,2,0,0,0,,0,,0,1,,2
"d55a25a8cfc2440089eb0d6cce3ff72f",10,1,0,,,,,,0,,,4,0,0,0,4,0,0,0,,0,,0,1,,2
"d5e1ef9ca4ce41899ee2297d751a8501",2,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,550000,0,1,,2
"d614c15d10c640f2bb33a07d4c2283d9",10,1,1,1,,1,,2,1,1,,1,0,0,0,0,0,0,0,,0,,0,1,2,2
"d614c15d10c640f2bb33a07d4c2283d9",7,1,1,1,,1,,1,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"d6b81a5d2de84584938181b132e4173f",7,1,3,1,,1,,1,0,,,3,0,0,0,0,0,0,0,,0,,0,1,5,1
"d700851e72dd434b86be76a246d8c16d",7,1,2,1,2,1,2,2,0,,,3,0,0,0,0,0,1,0,,0,,0,1,8,1
"d700851e72dd434b86be76a246d8c16d",10,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,2,1,1
"d73b3e7f240e4b1996e06c96cea26c0a",10,1,2,1,,1,,1,0,,,2,0,0,0,0,0,0,0,,0,,0,5,6,1
"d73c7896e8df453fbf6c60ecb6cd221c",5,1,2,1,2,1,2,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,2,1
"d76ea9bda03e4d609bd49189e780c0f8",5,1,1,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,1,500000,0,1,2,2
"d7706b24c3d347c8bda5cf141b4b4f77",7,1,1,1,2,1,2,2,0,,,0,0,0,0,0,0,0,1,550000,0,,0,8,,1
"d7c13215572f4d70acc4de60318c1e83",10,1,4,2,,2,3,2,0,,,5,1,0,0,0,0,0,0,,2,300000,0,1,5,2
"d7fef0ab4776477eb5ca1995863949aa",4,1,3,1,2,1,2,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,3,1
"d7fef0ab4776477eb5ca1995863949aa",6,1,5,1,2,1,2,2,0,,,0,5,0,0,0,0,0,0,,0,,0,1,3,1
"d7fef0ab4776477eb5ca1995863949aa",2,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,3,1
"d7fef0ab4776477eb5ca1995863949aa",5,1,7,1,2,1,2,2,0,,,7,0,0,0,0,0,0,0,,0,,0,1,2,1
"d7fef0ab4776477eb5ca1995863949aa",10,1,20,1,2,1,2,2,8,1,2,20,0,0,0,0,0,0,0,,0,,0,2,3,1
"d7fef0ab4776477eb5ca1995863949aa",7,1,5,1,2,1,2,2,0,,,5,0,0,0,0,0,0,0,,0,,0,1,2,1
"d823d26a483f4f20b3621b50a718a287",9,1,1,1,14,4,14,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,2
"d823d26a483f4f20b3621b50a718a287",6,1,0,,,,,,0,,,2,0,0,0,0,0,0,0,,2,400000,0,1,,2
"d823d26a483f4f20b3621b50a718a287",10,1,2,1,14,4,14,2,1,4,14,2,0,0,0,0,0,0,0,,0,,0,1,,2
"d8299527d4c84e3d9e5b12814f1ec51c",10,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,2
"d839c9a5032942198fe95b2b90b9cf01",10,1,1,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,1,800000,0,1,,1
"d85364f667764e2b8cb3582793802ba6",5,1,5,,,,,2,0,,,16,0,0,0,0,0,1,0,,10,1000000,0,1,,2
"d85364f667764e2b8cb3582793802ba6",2,1,3,,,,,1,0,,,8,0,0,0,0,0,0,0,,5,800000,0,1,,2
"d85364f667764e2b8cb3582793802ba6",4,1,10,,,,,1,0,,,5,5,0,0,0,0,0,0,,0,,0,1,,2
"d85364f667764e2b8cb3582793802ba6",1,1,8,,,,,1,0,,,5,3,0,0,0,0,0,0,,0,,0,1,,2
"d86d2a43c16b4abeb24f0ad7ef658b8f",6,1,0,,,,,,0,,,1,0,0,0,0,0,1,0,,0,,0,2,,2
"d86d2a43c16b4abeb24f0ad7ef658b8f",10,1,0,,,,,,0,,,1,0,0,0,0,0,1,0,,0,,0,2,1,2
"d88719baee534a4abf3db5292bf266ac",9,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,3,2
"d88719baee534a4abf3db5292bf266ac",6,1,3,2,,1,2,2,0,,,2,1,0,0,0,0,0,0,,0,,0,1,2,2
"d88719baee534a4abf3db5292bf266ac",7,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,4,2
"d88719baee534a4abf3db5292bf266ac",10,1,7,1,2,1,2,2,0,,,8,0,0,0,0,0,1,0,,0,,0,2,1,2
"d8dbdd6a08d240e59a1dd515b8e93dea",10,1,2,1,3,1,,2,0,,,5,0,0,1,0,0,0,0,,2,1200000,0,1,6,1
"d8dbdd6a08d240e59a1dd515b8e93dea",7,1,1,1,2,1,4,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,6,1
"d8dd0902929d40a7b25ac7d7b84051ca",10,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,350000,0,1,2,2
"d8ebd301501f41f89b7530526badcce1",10,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1
"d954e17bd5304637aaa3711cb8336fa9",9,1,4,1,2,1,4,1,0,,,2,0,0,0,0,0,0,2,640000,0,,0,1,2,2
"d954e17bd5304637aaa3711cb8336fa9",10,1,1,1,2,1,4,1,0,,,1,0,0,0,0,0,0,0,,0,,0,2,1,2
"d954e17bd5304637aaa3711cb8336fa9",8,1,2,1,2,1,2,1,0,,,2,0,0,0,0,0,0,0,,0,,0,4,1,2
"d954e17bd5304637aaa3711cb8336fa9",7,1,2,1,2,1,2,1,0,,,1,0,0,0,0,0,0,1,400000,0,,0,4,1,2
"d9923637dc2b44308f1ad14a8686af5d",10,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,6,1
"d9923637dc2b44308f1ad14a8686af5d",9,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,6,1
"da59c2b263a7443a8683914355a15bd4",5,1,1,1,,1,,1,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,2
"da7c1acef7664502951bdca2df27fceb",1,1,1,1,2,1,2,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,5,2
"da7c1acef7664502951bdca2df27fceb",5,1,1,1,2,2,3,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1
"da9d2b5060f746ab91a5c2f80a130918",9,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,1,1,350000,0,,0,1,,2
"db5bc412d6e449a8879c576f069d2728",10,1,2,1,3,1,3,2,0,,,2,0,0,0,0,0,0,0,,0,,0,6,2,1
"db635523a5904962828e09e34f78976c",7,1,1,2,,,,1,0,,,1,0,0,0,0,0,0,0,,0,,0,1,6,1
"db635523a5904962828e09e34f78976c",10,1,3,2,,1,,1,0,,,3,0,0,0,0,0,0,0,,0,,0,6,4,1
"db635523a5904962828e09e34f78976c",9,1,1,2,,2,,1,0,,,1,0,0,0,0,0,0,0,,0,,0,5,6,1
"dca38505f5094514a5c4151ae7ad462d",6,1,1,1,11,1,11,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,3,1
"dca38505f5094514a5c4151ae7ad462d",10,1,1,1,11,1,11,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1
"dd10ba0dc99341458a25c7b81a5b01ef",10,1,0,,,,,,0,,,2,0,0,0,0,0,0,0,,2,800000,0,5,1,2
"dd40bff42e514379bacfc29d41cead69",10,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"dd40bff42e514379bacfc29d41cead69",8,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,8,1
"dd40bff42e514379bacfc29d41cead69",6,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,8,1
"ddf4f5dafea54f6f8ea064ff80382255",6,1,4,1,2,1,,2,4,1,,0,6,0,0,0,0,2,0,,0,,0,1,4,1
"ddf4f5dafea54f6f8ea064ff80382255",9,1,4,1,2,1,,2,0,,,4,0,0,0,0,0,0,0,,0,,0,1,4,1
"ddf4f5dafea54f6f8ea064ff80382255",7,1,4,1,2,1,,2,0,,,4,0,0,0,0,0,0,0,,0,,0,1,4,1
"ddf4f5dafea54f6f8ea064ff80382255",10,1,4,1,2,1,,2,0,,,6,0,0,0,0,0,2,0,,0,,0,4,1,1
"de33100b792a468b82861672d9340ef3",7,1,5,1,,6,,2,0,,,3,2,0,0,0,0,0,0,,0,,0,6,4,1
"de33100b792a468b82861672d9340ef3",6,1,3,1,,6,,2,0,,,0,3,0,0,0,0,0,0,,0,,0,6,2,1
"de33100b792a468b82861672d9340ef3",9,1,2,6,,6,,2,0,,,0,2,0,0,0,0,0,0,,0,,0,6,4,1
"de33100b792a468b82861672d9340ef3",10,1,6,,,,,2,0,,,6,0,0,0,0,0,0,0,,0,,0,2,6,1
"de338ded45464f8a966b16b718ccc1a6",7,1,1,1,4,1,2,2,0,,,0,0,0,0,0,0,0,1,800000,0,,0,4,1,1
"de5ae2c27aba4940a130e76e7cf0b8e0",10,1,2,1,2,1,,2,0,,,1,1,0,0,0,0,0,0,,0,,0,6,4,1
